cancellation_id,subscription_id,cancellation_date,cancellation_reason,voluntary_churn,save_offer_presented,save_offer_accepted
CAN002768,SUB0008562,2026-02-22,Too Expensive,1,1,0
CAN002769,SUB0008563,2026-02-16,Product Not Needed,1,1,0
CAN002770,SUB0008566,2025-05-28,Product Usability,1,1,0
CAN002771,SUB0008568,2024-07-27,Too Expensive,1,1,0
CAN002772,SUB0008569,2024-04-21,Payment Failure,0,0,0
CAN002773,SUB0008575,2026-01-09,Temporary Need Ended,1,1,0
CAN002774,SUB0008576,2025-04-12,Product Not Needed,1,0,0
CAN002775,SUB0008579,2025-06-20,Temporary Need Ended,1,1,0
CAN002776,SUB0008582,2026-02-22,Product Not Needed,1,1,0
CAN002777,SUB0008588,2025-04-30,Too Expensive,1,0,0
CAN002778,SUB0008601,2026-03-21,Other,1,0,0
CAN002779,SUB0008604,2025-11-18,Too Expensive,1,1,0
CAN002780,SUB0008607,2026-02-10,Product Not Needed,1,1,0
CAN002781,SUB0008609,2024-10-27,Product Not Needed,1,1,0
CAN002782,SUB0008610,2025-06-21,Too Expensive,1,0,0
CAN002783,SUB0008611,2024-06-30,Other,1,1,0
CAN002784,SUB0008615,2025-03-28,Other,1,0,0
CAN002785,SUB0008617,2026-04-14,Too Expensive,1,1,0
CAN002786,SUB0008621,2024-07-25,Too Expensive,1,0,0
CAN002787,SUB0008622,2025-03-15,Product Not Needed,1,1,0
CAN002788,SUB0008630,2025-02-17,Low Usage,1,1,0
CAN002789,SUB0008635,2026-02-23,Too Expensive,1,0,0
CAN002790,SUB0008636,2025-07-17,Other,1,1,0
CAN002791,SUB0008637,2026-05-15,Payment Failure,0,0,0
CAN002792,SUB0008639,2025-03-30,Competitor,1,1,0
CAN002793,SUB0008641,2025-02-26,Too Expensive,1,0,0
CAN002794,SUB0008642,2025-03-12,Product Not Needed,1,1,0
CAN002795,SUB0008645,2025-08-13,Product Not Needed,1,1,0
CAN002796,SUB0008646,2024-05-26,Low Usage,1,0,0
CAN002797,SUB0008649,2025-05-09,Technical Problems,1,1,0
CAN002798,SUB0008654,2025-11-09,Product Not Needed,1,1,0
CAN002799,SUB0008655,2025-08-19,Product Usability,1,1,0
CAN002800,SUB0008656,2026-02-17,Poor Support Experience,1,1,0
CAN002801,SUB0008657,2025-12-19,Product Not Needed,1,1,0
CAN002802,SUB0008660,2025-12-28,Competitor,1,1,0
CAN002803,SUB0008661,2025-04-16,Low Usage,1,1,0
CAN002804,SUB0008666,2026-06-09,Temporary Need Ended,1,1,0
CAN002805,SUB0008669,2025-08-22,Product Not Needed,1,0,0
CAN002806,SUB0008671,2025-12-11,Product Not Needed,1,0,0
CAN002807,SUB0008673,2025-02-23,Payment Failure,0,0,0
CAN002808,SUB0008674,2026-05-19,Payment Failure,0,0,0
CAN002809,SUB0008676,2025-10-29,Product Not Needed,1,0,0
CAN002810,SUB0008677,2026-02-19,Product Not Needed,1,1,0
CAN002811,SUB0008679,2026-06-16,Temporary Need Ended,1,0,0
CAN002812,SUB0008682,2025-12-13,Too Expensive,1,0,0
CAN002813,SUB0008685,2026-01-31,Too Expensive,1,0,0
CAN002814,SUB0008688,2025-08-24,Payment Failure,0,0,0
CAN002815,SUB0008695,2025-05-10,Competitor,1,1,0
CAN002816,SUB0008697,2026-04-20,Too Expensive,1,1,0
CAN002817,SUB0008699,2024-04-27,Product Not Needed,1,1,0
CAN002818,SUB0008705,2025-11-16,Competitor,1,1,0
CAN002819,SUB0008707,2025-07-16,Too Expensive,1,1,0
CAN002820,SUB0008708,2024-11-09,Product Not Needed,1,1,0
CAN002821,SUB0008712,2024-08-12,Product Not Needed,1,0,0
CAN002822,SUB0008713,2026-05-27,Competitor,1,0,0
CAN002823,SUB0008717,2024-06-28,Technical Problems,1,1,0
CAN002824,SUB0008718,2025-05-16,Other,1,0,0
CAN002825,SUB0008722,2026-01-29,Other,1,1,0
CAN002826,SUB0008727,2026-02-09,Competitor,1,0,0
CAN002827,SUB0008728,2026-02-21,Product Not Needed,1,1,0
CAN002828,SUB0008735,2025-02-13,Product Usability,1,1,0
CAN002829,SUB0008740,2026-01-21,Too Expensive,1,0,0
CAN002830,SUB0008746,2026-02-20,Too Expensive,1,0,0
CAN002831,SUB0008747,2025-09-16,Product Not Needed,1,0,0
CAN002832,SUB0008750,2026-03-21,Too Expensive,1,0,0
CAN002833,SUB0008751,2026-06-23,Temporary Need Ended,1,0,0
CAN002834,SUB0008753,2025-11-13,Competitor,1,1,0
CAN002835,SUB0008755,2026-01-23,Temporary Need Ended,1,1,0
CAN002836,SUB0008755,2026-06-26,Too Expensive,1,0,0
CAN002837,SUB0008757,2025-06-20,Temporary Need Ended,1,1,0
CAN002838,SUB0008758,2026-06-13,Payment Failure,0,0,0
CAN002839,SUB0008764,2026-06-12,Too Expensive,1,0,0
CAN002840,SUB0008765,2026-03-21,Too Expensive,1,0,0
CAN002841,SUB0008767,2025-06-10,Competitor,1,1,0
CAN002842,SUB0008768,2025-07-29,Too Expensive,1,0,0
CAN002843,SUB0008769,2025-02-23,Payment Failure,0,0,0
CAN002844,SUB0008777,2025-08-14,Product Not Needed,1,0,0
CAN002845,SUB0008778,2025-08-10,Too Expensive,1,1,0
CAN002846,SUB0008779,2026-05-24,Competitor,1,1,0
CAN002847,SUB0008781,2025-05-14,Temporary Need Ended,1,1,0
CAN002848,SUB0008782,2024-12-15,Other,1,1,0
CAN002849,SUB0008783,2026-02-27,Temporary Need Ended,1,0,0
CAN002850,SUB0008784,2024-09-14,Other,1,1,0
CAN002851,SUB0008785,2024-06-30,Competitor,1,1,0
CAN002852,SUB0008793,2025-11-10,Too Expensive,1,0,0
CAN002853,SUB0008797,2025-10-12,Payment Failure,0,0,0
CAN002854,SUB0008798,2026-05-10,Competitor,1,0,0
CAN002855,SUB0008800,2026-05-13,Temporary Need Ended,1,1,0
CAN002856,SUB0008802,2025-02-22,Too Expensive,1,1,0
CAN002857,SUB0008803,2026-02-23,Too Expensive,1,0,0
CAN002858,SUB0008804,2024-11-24,Product Not Needed,1,0,0
CAN002859,SUB0008806,2024-12-16,Too Expensive,1,0,0
CAN002860,SUB0008809,2026-04-28,Product Not Needed,1,1,0
CAN002861,SUB0008810,2026-06-17,Competitor,1,1,0
CAN002862,SUB0008812,2026-04-25,Competitor,1,1,0
CAN002863,SUB0008813,2025-07-13,Too Expensive,1,1,0
CAN002864,SUB0008816,2025-07-10,Other,1,0,0
CAN002865,SUB0008817,2026-05-17,Too Expensive,1,0,0
CAN002866,SUB0008818,2025-09-29,Competitor,1,0,0
CAN002867,SUB0008822,2025-01-24,Too Expensive,1,1,0
CAN002868,SUB0008824,2026-01-13,Too Expensive,1,0,0
CAN002869,SUB0008829,2026-03-17,Payment Failure,0,0,0
CAN002870,SUB0008834,2024-08-19,Competitor,1,1,0
CAN002871,SUB0008843,2024-07-17,Too Expensive,1,1,0
CAN002872,SUB0008844,2024-11-15,Product Not Needed,1,0,0
CAN002873,SUB0008850,2024-10-21,Product Not Needed,1,0,0
CAN002874,SUB0008853,2026-05-18,Temporary Need Ended,1,1,0
CAN002875,SUB0008854,2025-11-21,Low Usage,1,0,0
CAN002876,SUB0008865,2025-10-30,Payment Failure,0,0,0
CAN002877,SUB0008866,2025-09-18,Temporary Need Ended,1,0,0
CAN002878,SUB0008867,2025-12-21,Payment Failure,0,0,0
CAN002879,SUB0008869,2025-06-27,Low Usage,1,1,0
CAN002880,SUB0008875,2026-05-18,Competitor,1,0,0
CAN002881,SUB0008878,2026-02-20,Too Expensive,1,0,0
CAN002882,SUB0008880,2026-06-28,Other,1,0,0
CAN002883,SUB0008882,2025-05-10,Temporary Need Ended,1,1,0
CAN002884,SUB0008883,2026-06-17,Too Expensive,1,0,0
CAN002885,SUB0008885,2025-02-20,Too Expensive,1,1,0
CAN002886,SUB0008887,2025-07-24,Temporary Need Ended,1,0,0
CAN002887,SUB0008892,2026-05-12,Payment Failure,0,0,0
CAN002888,SUB0008903,2026-01-10,Product Not Needed,1,0,0
CAN002889,SUB0008908,2024-08-17,Too Expensive,1,1,0
CAN002890,SUB0008911,2026-04-24,Payment Failure,0,0,0
CAN002891,SUB0008919,2025-10-30,Too Expensive,1,0,0
CAN002892,SUB0008921,2025-07-31,Too Expensive,1,1,0
CAN002893,SUB0008922,2026-05-29,Payment Failure,0,0,0
CAN002894,SUB0008923,2025-12-23,Payment Failure,0,0,0
CAN002895,SUB0008927,2026-04-20,Temporary Need Ended,1,1,0
CAN002896,SUB0008936,2026-05-24,Too Expensive,1,1,0
CAN002897,SUB0008938,2026-06-18,Temporary Need Ended,1,1,0
CAN002898,SUB0008941,2026-04-10,Temporary Need Ended,1,1,0
CAN002899,SUB0008942,2024-05-27,Product Usability,1,0,0
CAN002900,SUB0008943,2025-06-10,Other,1,0,0
CAN002901,SUB0008944,2025-07-21,Competitor,1,1,0
CAN002902,SUB0008945,2024-12-12,Payment Failure,0,0,0
CAN002903,SUB0008946,2024-12-09,Poor Support Experience,1,0,0
CAN002904,SUB0008950,2024-11-09,Product Not Needed,1,1,0
CAN002905,SUB0008950,2026-01-10,Competitor,1,1,0
CAN002906,SUB0008952,2026-05-14,Competitor,1,1,0
CAN002907,SUB0008956,2025-09-17,Competitor,1,1,0
CAN002908,SUB0008963,2026-03-24,Payment Failure,0,0,0
CAN002909,SUB0008967,2025-06-10,Payment Failure,0,0,0
CAN002910,SUB0008968,2025-09-11,Temporary Need Ended,1,0,0
CAN002911,SUB0008972,2026-01-17,Poor Support Experience,1,1,0
CAN002912,SUB0008981,2025-01-30,Temporary Need Ended,1,1,0
CAN002913,SUB0008982,2025-12-21,Too Expensive,1,1,0
CAN002914,SUB0008983,2025-11-30,Product Not Needed,1,1,0
CAN002915,SUB0008985,2025-06-28,Competitor,1,1,0
CAN002916,SUB0008986,2025-07-10,Too Expensive,1,1,0
CAN002917,SUB0009000,2026-06-14,Too Expensive,1,0,0
CAN002918,SUB0009002,2025-06-09,Payment Failure,0,0,0
CAN002919,SUB0009005,2026-02-16,Too Expensive,1,1,0
CAN002920,SUB0009007,2025-11-10,Product Not Needed,1,1,0
CAN002921,SUB0009011,2026-06-22,Temporary Need Ended,1,1,0
CAN002922,SUB0009013,2025-11-27,Product Not Needed,1,1,0
CAN002923,SUB0009016,2025-11-13,Other,1,1,0
CAN002924,SUB0009020,2024-12-21,Payment Failure,0,0,0
CAN002925,SUB0009028,2025-11-16,Payment Failure,0,0,0
CAN002926,SUB0009029,2024-07-19,Temporary Need Ended,1,0,0
CAN002927,SUB0009032,2025-01-28,Temporary Need Ended,1,0,0
CAN002928,SUB0009035,2025-05-19,Too Expensive,1,1,0
CAN002929,SUB0009039,2026-05-13,Temporary Need Ended,1,0,0
CAN002930,SUB0009042,2024-11-20,Competitor,1,1,0
CAN002931,SUB0009044,2025-11-30,Competitor,1,1,0
CAN002932,SUB0009050,2025-02-15,Competitor,1,1,0
CAN002933,SUB0009059,2024-11-23,Too Expensive,1,0,0
CAN002934,SUB0009060,2025-07-19,Too Expensive,1,1,0
CAN002935,SUB0009061,2026-01-29,Low Usage,1,0,0
CAN002936,SUB0009063,2026-06-09,Product Usability,1,0,0
CAN002937,SUB0009068,2026-05-15,Product Usability,1,1,0
CAN002938,SUB0009069,2026-04-21,Temporary Need Ended,1,1,0
CAN002939,SUB0009070,2024-12-20,Competitor,1,0,0
CAN002940,SUB0009078,2025-04-19,Product Not Needed,1,1,0
CAN002941,SUB0009083,2026-02-26,Other,1,1,0
CAN002942,SUB0009095,2024-11-09,Product Usability,1,0,0
CAN002943,SUB0009100,2025-03-30,Product Not Needed,1,0,0
CAN002944,SUB0009104,2025-01-15,Competitor,1,0,0
CAN002945,SUB0009105,2025-05-24,Competitor,1,0,0
CAN002946,SUB0009106,2025-02-26,Product Not Needed,1,1,0
CAN002947,SUB0009108,2025-03-31,Payment Failure,0,0,0
CAN002948,SUB0009109,2025-04-09,Product Not Needed,1,0,0
CAN002949,SUB0009110,2026-03-17,Temporary Need Ended,1,0,0
CAN002950,SUB0009111,2025-09-18,Product Not Needed,1,1,0
CAN002951,SUB0009112,2026-06-09,Too Expensive,1,1,0
CAN002952,SUB0009113,2026-05-18,Temporary Need Ended,1,1,0
CAN002953,SUB0009122,2025-06-11,Product Not Needed,1,1,0
CAN002954,SUB0009124,2025-09-11,Product Not Needed,1,0,0
CAN002955,SUB0009129,2025-08-23,Competitor,1,0,0
CAN002956,SUB0009136,2025-02-24,Product Usability,1,1,0
CAN002957,SUB0009137,2025-12-15,Product Not Needed,1,1,0
CAN002958,SUB0009138,2026-03-23,Temporary Need Ended,1,1,0
CAN002959,SUB0009139,2025-09-28,Competitor,1,0,0
CAN002960,SUB0009142,2026-02-13,Payment Failure,0,0,0
CAN002961,SUB0009144,2025-08-21,Product Not Needed,1,0,0
CAN002962,SUB0009146,2026-02-13,Other,1,0,0
CAN002963,SUB0009149,2026-03-19,Competitor,1,0,0
CAN002964,SUB0009150,2025-08-18,Temporary Need Ended,1,1,0
CAN002965,SUB0009156,2024-08-16,Competitor,1,1,0
CAN002966,SUB0009158,2026-01-21,Too Expensive,1,0,0
CAN002967,SUB0009161,2026-05-28,Competitor,1,1,0
CAN002968,SUB0009163,2024-05-30,Technical Problems,1,1,0
CAN002969,SUB0009166,2025-12-10,Competitor,1,1,0
CAN002970,SUB0009170,2025-02-12,Too Expensive,1,1,0
CAN002971,SUB0009174,2024-09-10,Too Expensive,1,1,0
CAN002972,SUB0009180,2025-01-19,Too Expensive,1,0,0
CAN002973,SUB0009182,2026-01-25,Competitor,1,0,0
CAN002974,SUB0009186,2024-11-28,Other,1,1,0
CAN002975,SUB0009189,2025-03-11,Competitor,1,1,0
CAN002976,SUB0009191,2025-01-31,Product Not Needed,1,0,0
CAN002977,SUB0009193,2026-02-17,Too Expensive,1,0,0
CAN002978,SUB0009194,2024-12-24,Payment Failure,0,0,0
CAN002979,SUB0009197,2024-10-29,Product Not Needed,1,0,0
CAN002980,SUB0009200,2025-12-12,Product Not Needed,1,1,0
CAN002981,SUB0009209,2025-12-12,Low Usage,1,0,0
CAN002982,SUB0009214,2026-03-25,Product Not Needed,1,1,0
CAN002983,SUB0009217,2025-12-29,Too Expensive,1,0,0
CAN002984,SUB0009218,2025-04-24,Payment Failure,0,0,0
CAN002985,SUB0009220,2025-02-18,Temporary Need Ended,1,0,0
CAN002986,SUB0009220,2025-07-27,Low Usage,1,0,0
CAN002987,SUB0009220,2025-12-12,Other,1,0,0
CAN002988,SUB0009221,2026-01-15,Temporary Need Ended,1,1,0
CAN002989,SUB0009224,2026-06-12,Product Not Needed,1,1,0
CAN002990,SUB0009225,2025-04-29,Product Not Needed,1,1,0
CAN002991,SUB0009226,2025-06-10,Competitor,1,0,0
CAN002992,SUB0009227,2024-08-21,Product Not Needed,1,0,0
CAN002993,SUB0009229,2026-04-25,Too Expensive,1,1,0
CAN002994,SUB0009235,2025-02-17,Product Not Needed,1,0,0
CAN002995,SUB0009236,2024-09-16,Temporary Need Ended,1,1,0
CAN002996,SUB0009239,2025-09-30,Product Usability,1,0,0
CAN002997,SUB0009242,2025-01-26,Low Usage,1,0,0
CAN002998,SUB0009248,2025-04-16,Low Usage,1,1,0
CAN002999,SUB0009253,2025-07-11,Too Expensive,1,1,0
CAN003000,SUB0009254,2025-06-29,Product Not Needed,1,0,0
CAN003001,SUB0009257,2026-06-19,Competitor,1,0,0
CAN003002,SUB0009259,2025-08-31,Product Not Needed,1,1,0
CAN003003,SUB0009263,2026-03-21,Competitor,1,1,0
CAN003004,SUB0009264,2025-11-11,Too Expensive,1,0,0
CAN003005,SUB0009270,2025-04-09,Poor Support Experience,1,1,0
CAN003006,SUB0009275,2024-12-17,Too Expensive,1,0,0
CAN003007,SUB0009279,2025-12-25,Temporary Need Ended,1,0,0
CAN003008,SUB0009280,2026-06-23,Low Usage,1,1,0
CAN003009,SUB0009281,2026-06-10,Product Not Needed,1,1,0
CAN003010,SUB0009282,2025-04-17,Low Usage,1,1,0
CAN003011,SUB0009283,2026-02-18,Competitor,1,1,0
CAN003012,SUB0009290,2025-09-28,Payment Failure,0,0,0
CAN003013,SUB0009291,2025-07-20,Product Not Needed,1,1,0
CAN003014,SUB0009291,2026-02-14,Temporary Need Ended,1,0,0
CAN003015,SUB0009291,2026-04-19,Payment Failure,0,0,0
CAN003016,SUB0009296,2025-01-27,Temporary Need Ended,1,1,0
CAN003017,SUB0009299,2025-01-29,Low Usage,1,0,0
CAN003018,SUB0009300,2025-06-30,Product Not Needed,1,1,0
CAN003019,SUB0009302,2025-12-26,Payment Failure,0,0,0
CAN003020,SUB0009303,2025-09-09,Low Usage,1,0,0
CAN003021,SUB0009304,2025-03-29,Payment Failure,0,0,0
CAN003022,SUB0009313,2025-08-16,Too Expensive,1,1,0
CAN003023,SUB0009315,2025-06-15,Product Usability,1,1,0
CAN003024,SUB0009327,2025-07-29,Temporary Need Ended,1,1,0
CAN003025,SUB0009328,2026-06-25,Too Expensive,1,1,0
CAN003026,SUB0009331,2026-02-10,Competitor,1,1,0
CAN003027,SUB0009339,2025-12-26,Product Not Needed,1,1,0
CAN003028,SUB0009342,2026-02-22,Product Not Needed,1,1,0
CAN003029,SUB0009343,2026-06-15,Product Not Needed,1,1,0
CAN003030,SUB0009347,2026-01-26,Product Not Needed,1,1,0
CAN003031,SUB0009355,2024-12-25,Product Usability,1,0,0
CAN003032,SUB0009357,2025-12-12,Product Not Needed,1,0,0
CAN003033,SUB0009359,2025-06-17,Too Expensive,1,1,0
CAN003034,SUB0009360,2026-05-31,Too Expensive,1,1,0
CAN003035,SUB0009362,2026-05-10,Payment Failure,0,0,0
CAN003036,SUB0009368,2024-08-14,Low Usage,1,0,0
CAN003037,SUB0009372,2026-06-30,Competitor,1,0,0
CAN003038,SUB0009375,2026-06-14,Temporary Need Ended,1,0,0
CAN003039,SUB0009376,2026-04-19,Other,1,0,0
CAN003040,SUB0009377,2025-09-26,Competitor,1,0,0
CAN003041,SUB0009378,2026-02-18,Product Not Needed,1,1,0
CAN003042,SUB0009379,2026-01-14,Too Expensive,1,1,0
CAN003043,SUB0009389,2025-02-17,Temporary Need Ended,1,0,0
CAN003044,SUB0009393,2024-05-19,Too Expensive,1,0,0
CAN003045,SUB0009393,2025-06-28,Too Expensive,1,1,0
CAN003046,SUB0009393,2025-09-14,Temporary Need Ended,1,1,0
CAN003047,SUB0009394,2026-04-30,Other,1,1,0
CAN003048,SUB0009400,2026-06-25,Product Usability,1,1,0
CAN003049,SUB0009406,2026-06-18,Product Not Needed,1,0,0
CAN003050,SUB0009407,2026-05-29,Temporary Need Ended,1,0,0
CAN003051,SUB0009408,2026-05-14,Competitor,1,0,0
CAN003052,SUB0009416,2025-07-22,Competitor,1,0,0
CAN003053,SUB0009417,2025-04-17,Competitor,1,0,0
CAN003054,SUB0009418,2025-08-10,Too Expensive,1,1,0
CAN003055,SUB0009425,2024-06-16,Competitor,1,0,0
CAN003056,SUB0009426,2025-12-09,Competitor,1,0,0
CAN003057,SUB0009430,2025-11-10,Temporary Need Ended,1,0,0
CAN003058,SUB0009431,2025-07-24,Payment Failure,0,0,0
CAN003059,SUB0009435,2025-09-22,Competitor,1,1,0
CAN003060,SUB0009436,2025-08-09,Other,1,0,0
CAN003061,SUB0009441,2025-01-26,Payment Failure,0,0,0
CAN003062,SUB0009445,2025-11-13,Payment Failure,0,0,0
CAN003063,SUB0009447,2025-03-12,Payment Failure,0,0,0
CAN003064,SUB0009449,2024-12-30,Payment Failure,0,0,0
CAN003065,SUB0009455,2025-04-27,Too Expensive,1,1,0
CAN003066,SUB0009458,2024-06-29,Product Not Needed,1,0,0
CAN003067,SUB0009461,2026-02-25,Too Expensive,1,0,0
CAN003068,SUB0009463,2025-09-13,Too Expensive,1,0,0
CAN003069,SUB0009464,2025-10-13,Temporary Need Ended,1,1,0
CAN003070,SUB0009465,2025-10-13,Other,1,1,0
CAN003071,SUB0009466,2025-04-11,Competitor,1,1,0
CAN003072,SUB0009471,2024-07-20,Temporary Need Ended,1,1,0
CAN003073,SUB0009472,2026-01-21,Temporary Need Ended,1,1,0
CAN003074,SUB0009476,2026-06-26,Product Not Needed,1,1,0
CAN003075,SUB0009478,2026-05-13,Product Not Needed,1,0,0
CAN003076,SUB0009483,2026-03-25,Low Usage,1,0,0
CAN003077,SUB0009484,2025-06-14,Competitor,1,1,0
CAN003078,SUB0009486,2026-02-13,Product Not Needed,1,1,0
CAN003079,SUB0009488,2025-09-15,Too Expensive,1,0,0
CAN003080,SUB0009490,2026-01-30,Product Usability,1,0,0
CAN003081,SUB0009492,2025-08-19,Product Not Needed,1,0,0
CAN003082,SUB0009493,2025-11-23,Temporary Need Ended,1,0,0
CAN003083,SUB0009496,2026-05-30,Too Expensive,1,1,0
CAN003084,SUB0009498,2026-04-14,Temporary Need Ended,1,0,0
CAN003085,SUB0009503,2025-08-12,Product Not Needed,1,1,0
CAN003086,SUB0009508,2026-05-28,Competitor,1,0,0
CAN003087,SUB0009512,2026-02-24,Payment Failure,0,0,0
CAN003088,SUB0009513,2025-12-25,Too Expensive,1,0,0
CAN003089,SUB0009514,2025-01-21,Too Expensive,1,0,0
CAN003090,SUB0009517,2025-06-21,Low Usage,1,0,0
CAN003091,SUB0009518,2026-04-14,Too Expensive,1,1,0
CAN003092,SUB0009525,2025-07-15,Too Expensive,1,0,0
CAN003093,SUB0009526,2025-08-23,Too Expensive,1,0,0
CAN003094,SUB0009531,2025-10-20,Product Not Needed,1,0,0
CAN003095,SUB0009532,2024-11-10,Low Usage,1,1,0
CAN003096,SUB0009536,2025-09-21,Too Expensive,1,1,0
CAN003097,SUB0009537,2026-03-17,Too Expensive,1,0,0
CAN003098,SUB0009542,2026-01-26,Too Expensive,1,0,0
CAN003099,SUB0009545,2024-09-21,Temporary Need Ended,1,0,0
CAN003100,SUB0009548,2026-04-11,Competitor,1,1,0
CAN003101,SUB0009555,2025-12-27,Other,1,0,0
CAN003102,SUB0009558,2024-09-25,Product Usability,1,0,0
CAN003103,SUB0009571,2025-08-09,Temporary Need Ended,1,1,0
CAN003104,SUB0009574,2025-10-13,Other,1,1,0
CAN003105,SUB0009575,2025-08-18,Too Expensive,1,1,0
CAN003106,SUB0009579,2026-01-19,Temporary Need Ended,1,1,0
CAN003107,SUB0009580,2026-03-25,Too Expensive,1,0,0
CAN003108,SUB0009584,2025-08-17,Product Not Needed,1,0,0
CAN003109,SUB0009585,2025-08-25,Product Not Needed,1,1,0
CAN003110,SUB0009587,2025-03-16,Product Not Needed,1,0,0
CAN003111,SUB0009588,2025-01-12,Product Not Needed,1,1,0
CAN003112,SUB0009591,2025-08-13,Too Expensive,1,1,0
CAN003113,SUB0009596,2024-05-24,Product Not Needed,1,0,0
CAN003114,SUB0009604,2026-03-31,Competitor,1,0,0
CAN003115,SUB0009606,2026-05-24,Other,1,0,0
CAN003116,SUB0009608,2024-09-16,Other,1,1,0
CAN003117,SUB0009610,2025-07-12,Product Not Needed,1,0,0
CAN003118,SUB0009612,2026-04-18,Product Not Needed,1,1,0
CAN003119,SUB0009617,2025-11-20,Product Usability,1,0,0
CAN003120,SUB0009619,2026-06-20,Other,1,1,0
CAN003121,SUB0009624,2026-04-12,Technical Problems,1,1,0
CAN003122,SUB0009625,2025-11-27,Temporary Need Ended,1,1,0
CAN003123,SUB0009628,2025-12-19,Competitor,1,0,0
CAN003124,SUB0009630,2025-03-16,Competitor,1,0,0
CAN003125,SUB0009632,2024-05-17,Temporary Need Ended,1,0,0
CAN003126,SUB0009635,2024-09-26,Competitor,1,0,0
CAN003127,SUB0009638,2026-01-17,Temporary Need Ended,1,1,0
CAN003128,SUB0009641,2026-03-18,Other,1,0,0
CAN003129,SUB0009642,2026-05-20,Too Expensive,1,0,0
CAN003130,SUB0009644,2026-03-19,Too Expensive,1,1,0
CAN003131,SUB0009648,2025-08-12,Other,1,0,0
CAN003132,SUB0009649,2025-04-30,Competitor,1,0,0
CAN003133,SUB0009657,2026-01-21,Product Not Needed,1,1,0
CAN003134,SUB0009661,2024-03-22,Product Not Needed,1,1,0
CAN003135,SUB0009665,2026-04-10,Other,1,0,0
CAN003136,SUB0009667,2025-06-20,Competitor,1,1,0
CAN003137,SUB0009668,2026-02-19,Too Expensive,1,1,0
CAN003138,SUB0009672,2026-01-28,Product Not Needed,1,1,0
CAN003139,SUB0009677,2025-02-25,Product Not Needed,1,0,0
CAN003140,SUB0009678,2026-01-17,Competitor,1,0,0
CAN003141,SUB0009679,2026-04-24,Temporary Need Ended,1,1,0
CAN003142,SUB0009683,2025-10-26,Other,1,1,0
CAN003143,SUB0009687,2025-07-25,Product Usability,1,0,0
CAN003144,SUB0009694,2025-02-09,Too Expensive,1,1,0
CAN003145,SUB0009695,2025-09-27,Payment Failure,0,0,0
CAN003146,SUB0009696,2026-05-23,Too Expensive,1,1,0
CAN003147,SUB0009705,2026-05-09,Too Expensive,1,0,0
CAN003148,SUB0009706,2025-06-13,Payment Failure,0,0,0
CAN003149,SUB0009707,2025-11-27,Temporary Need Ended,1,0,0
CAN003150,SUB0009717,2026-04-10,Low Usage,1,0,0
CAN003151,SUB0009719,2025-10-23,Product Not Needed,1,0,0
CAN003152,SUB0009722,2026-02-26,Product Usability,1,1,0
CAN003153,SUB0009723,2025-12-23,Payment Failure,0,0,0
CAN003154,SUB0009728,2025-11-22,Product Not Needed,1,0,0
CAN003155,SUB0009730,2025-10-16,Too Expensive,1,1,0
CAN003156,SUB0009737,2025-10-14,Temporary Need Ended,1,1,0
CAN003157,SUB0009744,2026-04-16,Product Not Needed,1,1,0
CAN003158,SUB0009745,2025-12-14,Competitor,1,0,0
CAN003159,SUB0009746,2025-12-10,Payment Failure,0,0,0
CAN003160,SUB0009754,2025-03-20,Product Usability,1,0,0
CAN003161,SUB0009756,2025-06-19,Payment Failure,0,0,0
CAN003162,SUB0009761,2025-07-13,Temporary Need Ended,1,0,0
CAN003163,SUB0009763,2025-12-12,Other,1,1,0
CAN003164,SUB0009765,2025-10-16,Product Not Needed,1,0,0
CAN003165,SUB0009767,2024-11-27,Other,1,0,0
CAN003166,SUB0009768,2024-10-13,Product Usability,1,1,0
CAN003167,SUB0009771,2026-05-20,Payment Failure,0,0,0
CAN003168,SUB0009773,2024-04-24,Too Expensive,1,0,0
CAN003169,SUB0009775,2025-01-20,Other,1,0,0
CAN003170,SUB0009775,2025-11-18,Low Usage,1,1,0
CAN003171,SUB0009780,2024-09-27,Product Not Needed,1,0,0
CAN003172,SUB0009781,2025-01-17,Other,1,1,0
CAN003173,SUB0009787,2026-06-10,Other,1,1,0
CAN003174,SUB0009788,2025-07-13,Temporary Need Ended,1,0,0
CAN003175,SUB0009791,2026-06-26,Too Expensive,1,1,0
CAN003176,SUB0009796,2025-06-18,Other,1,1,0
CAN003177,SUB0009803,2024-11-15,Other,1,0,0
CAN003178,SUB0009804,2024-11-15,Other,1,1,0
CAN003179,SUB0009807,2025-11-26,Low Usage,1,1,0
CAN003180,SUB0009808,2026-04-18,Too Expensive,1,0,0
CAN003181,SUB0009808,2026-05-13,Competitor,1,0,0
CAN003182,SUB0009809,2025-12-27,Temporary Need Ended,1,0,0
CAN003183,SUB0009815,2024-05-10,Competitor,1,1,0
CAN003184,SUB0009816,2025-05-31,Temporary Need Ended,1,0,0
CAN003185,SUB0009819,2026-04-09,Payment Failure,0,0,0
CAN003186,SUB0009821,2024-07-19,Low Usage,1,1,0
CAN003187,SUB0009822,2025-05-13,Too Expensive,1,0,0
CAN003188,SUB0009824,2024-09-22,Product Not Needed,1,0,0
CAN003189,SUB0009832,2026-06-18,Payment Failure,0,0,0
CAN003190,SUB0009843,2025-10-28,Product Not Needed,1,1,0
CAN003191,SUB0009848,2025-10-12,Competitor,1,1,0
