contact_id,subscription_id,contact_date,channel,reason,resolved_first_contact,csat_score,refund_requested
CON00018394,SUB0006107,2025-11-17,Phone,Plan Change,1,4,0
CON00018395,SUB0006108,2025-05-19,Web Form,Plan Change,1,5,0
CON00018396,SUB0006108,2025-08-08,Chat,Cancellation Inquiry,0,3,0
CON00018397,SUB0006108,2025-08-04,Email,Account Access,1,4,0
CON00018398,SUB0006108,2026-02-08,Phone,Feature Request,1,5,0
CON00018399,SUB0006109,2026-02-15,Email,Plan Change,0,5,0
CON00018400,SUB0006109,2026-02-01,Chat,Technical Issue,1,5,0
CON00018401,SUB0006109,2026-04-24,Chat,Technical Issue,0,4,0
CON00018402,SUB0006110,2025-03-07,Phone,Plan Change,1,5,0
CON00018403,SUB0006110,2025-07-09,Chat,Technical Issue,1,4,0
CON00018404,SUB0006110,2025-07-08,Phone,Account Access,1,4,0
CON00018405,SUB0006110,2025-09-25,Phone,Cancellation Inquiry,1,4,0
CON00018406,SUB0006110,2026-02-11,Web Form,Feature Request,0,3,0
CON00018407,SUB0006110,2026-05-23,Email,Product Usability,1,4,0
CON00018408,SUB0006112,2025-03-18,Phone,Technical Issue,0,4,0
CON00018409,SUB0006112,2025-04-02,Phone,Payment Issue,1,4,0
CON00018410,SUB0006112,2025-05-06,Email,Account Access,1,4,0
CON00018411,SUB0006112,2025-05-17,Chat,Payment Issue,0,4,0
CON00018412,SUB0006112,2025-09-13,Phone,Feature Request,1,5,0
CON00018413,SUB0006113,2025-06-20,Phone,Product Usability,1,5,0
CON00018414,SUB0006113,2025-06-23,Phone,Product Usability,1,4,0
CON00018415,SUB0006114,2025-03-18,Chat,Feature Request,1,4,0
CON00018416,SUB0006114,2025-04-01,Web Form,Plan Change,1,5,0
CON00018417,SUB0006114,2025-07-27,Email,Account Access,0,3,0
CON00018418,SUB0006114,2025-09-05,Email,Cancellation Inquiry,1,4,0
CON00018419,SUB0006114,2026-01-06,Phone,Billing Question,1,5,0
CON00018420,SUB0006114,2026-04-22,Email,Account Access,0,4,0
CON00018421,SUB0006115,2024-08-14,Email,Billing Question,1,5,0
CON00018422,SUB0006115,2024-09-17,Chat,Billing Question,1,5,0
CON00018423,SUB0006115,2025-01-13,Email,Technical Issue,1,5,0
CON00018424,SUB0006115,2025-04-20,Web Form,Technical Issue,0,4,0
CON00018425,SUB0006115,2025-05-11,Phone,Product Usability,1,5,0
CON00018426,SUB0006116,2024-05-04,Chat,Billing Question,1,4,0
CON00018427,SUB0006116,2024-12-21,Email,Feature Request,1,5,0
CON00018428,SUB0006116,2025-04-13,Phone,Technical Issue,1,5,0
CON00018429,SUB0006117,2024-08-14,Email,Technical Issue,0,4,0
CON00018430,SUB0006117,2024-12-08,Email,Technical Issue,1,5,0
CON00018431,SUB0006117,2025-06-15,Email,Technical Issue,0,4,0
CON00018432,SUB0006117,2025-06-27,Chat,Feature Request,0,4,0
CON00018433,SUB0006117,2025-08-10,Email,Cancellation Inquiry,0,3,0
CON00018434,SUB0006117,2025-08-12,Email,Cancellation Inquiry,1,4,0
CON00018435,SUB0006117,2026-02-17,Email,Technical Issue,1,4,0
CON00018436,SUB0006117,2026-02-11,Chat,Technical Issue,1,5,0
CON00018437,SUB0006117,2026-05-13,Web Form,Cancellation Inquiry,1,4,0
CON00018438,SUB0006117,2026-06-08,Email,Billing Question,1,5,0
CON00018439,SUB0006118,2025-05-18,Phone,Billing Question,1,4,0
CON00018440,SUB0006118,2025-05-18,Chat,Feature Request,1,4,0
CON00018441,SUB0006118,2026-01-14,Web Form,Billing Question,1,5,0
CON00018442,SUB0006118,2026-02-15,Phone,Plan Change,1,5,0
CON00018443,SUB0006119,2025-10-23,Email,Cancellation Inquiry,1,4,0
CON00018444,SUB0006119,2025-10-20,Chat,Feature Request,1,5,0
CON00018445,SUB0006119,2026-01-24,Phone,Feature Request,1,4,0
CON00018446,SUB0006119,2026-03-13,Email,Account Access,0,3,0
CON00018447,SUB0006120,2024-09-26,Chat,Cancellation Inquiry,0,2,0
CON00018448,SUB0006120,2024-09-13,Phone,Billing Question,1,4,0
CON00018449,SUB0006120,2024-10-21,Email,Cancellation Inquiry,1,5,0
CON00018450,SUB0006120,2024-11-01,Email,Feature Request,0,4,0
CON00018451,SUB0006120,2026-06-08,Email,Plan Change,1,5,0
CON00018452,SUB0006121,2025-03-18,Phone,Technical Issue,1,5,0
CON00018453,SUB0006121,2025-04-21,Phone,Cancellation Inquiry,1,4,0
CON00018454,SUB0006121,2025-05-25,Email,Billing Question,0,4,0
CON00018455,SUB0006121,2025-05-05,Email,Billing Question,1,4,0
CON00018456,SUB0006121,2025-12-14,Phone,Plan Change,1,5,0
CON00018457,SUB0006121,2026-04-11,Phone,Feature Request,1,5,0
CON00018458,SUB0006123,2024-10-08,Email,Account Access,1,4,0
CON00018459,SUB0006123,2024-12-23,Chat,Account Access,1,5,0
CON00018460,SUB0006123,2025-01-14,Phone,Account Access,1,5,0
CON00018461,SUB0006123,2025-06-19,Chat,Feature Request,1,4,0
CON00018462,SUB0006123,2025-09-07,Email,Product Usability,0,4,0
CON00018463,SUB0006123,2025-11-20,Chat,Cancellation Inquiry,1,4,0
CON00018464,SUB0006123,2025-11-17,Web Form,Feature Request,1,4,0
CON00018465,SUB0006124,2025-07-15,Chat,Plan Change,1,3,0
CON00018466,SUB0006124,2025-12-17,Email,Technical Issue,0,4,0
CON00018467,SUB0006124,2025-12-12,Web Form,Plan Change,1,5,0
CON00018468,SUB0006124,2026-05-27,Phone,Cancellation Inquiry,1,4,0
CON00018469,SUB0006124,2026-06-20,Chat,Plan Change,0,4,0
CON00018470,SUB0006126,2025-11-14,Email,Billing Question,1,4,0
CON00018471,SUB0006126,2025-12-27,Phone,Technical Issue,1,5,0
CON00018472,SUB0006126,2026-02-22,Email,Technical Issue,1,5,0
CON00018473,SUB0006126,2026-06-20,Email,Technical Issue,0,4,0
CON00018474,SUB0006127,2024-09-03,Phone,Technical Issue,0,4,0
CON00018475,SUB0006127,2025-01-21,Chat,Plan Change,1,5,0
CON00018476,SUB0006128,2025-09-12,Chat,Billing Question,0,5,0
CON00018477,SUB0006128,2025-12-16,Phone,Cancellation Inquiry,1,4,0
CON00018478,SUB0006128,2026-01-04,Email,Product Usability,1,5,0
CON00018479,SUB0006128,2026-05-08,Web Form,Plan Change,1,5,0
CON00018480,SUB0006129,2026-04-27,Web Form,Technical Issue,0,4,0
CON00018481,SUB0006130,2024-09-03,Phone,Account Access,1,4,0
CON00018482,SUB0006130,2025-02-18,Chat,Billing Question,1,4,1
CON00018483,SUB0006131,2026-05-04,Phone,Technical Issue,0,4,0
CON00018484,SUB0006132,2024-09-11,Email,Cancellation Inquiry,0,4,0
CON00018485,SUB0006132,2025-06-24,Chat,Technical Issue,1,5,0
CON00018486,SUB0006132,2025-11-24,Chat,Billing Question,1,5,0
CON00018487,SUB0006133,2025-09-12,Phone,Cancellation Inquiry,0,3,0
CON00018488,SUB0006133,2025-11-05,Web Form,Account Access,1,4,0
CON00018489,SUB0006133,2026-02-02,Email,Plan Change,1,5,0
CON00018490,SUB0006133,2026-04-22,Phone,Technical Issue,1,5,0
CON00018491,SUB0006134,2025-04-17,Chat,Cancellation Inquiry,1,4,0
CON00018492,SUB0006134,2025-09-09,Chat,Account Access,0,4,0
CON00018493,SUB0006134,2025-12-07,Email,Technical Issue,0,3,0
CON00018494,SUB0006135,2024-06-18,Chat,Feature Request,1,5,0
CON00018495,SUB0006135,2024-08-26,Email,Plan Change,1,5,0
CON00018496,SUB0006135,2024-08-04,Phone,Feature Request,1,4,0
CON00018497,SUB0006135,2024-12-05,Phone,Cancellation Inquiry,1,4,0
CON00018498,SUB0006135,2025-04-15,Phone,Account Access,0,4,0
CON00018499,SUB0006135,2026-03-02,Phone,Cancellation Inquiry,1,4,0
CON00018500,SUB0006136,2024-10-16,Email,Account Access,1,4,0
CON00018501,SUB0006136,2024-11-17,Chat,Product Usability,1,5,0
CON00018502,SUB0006136,2025-02-23,Phone,Technical Issue,1,5,0
CON00018503,SUB0006136,2025-04-09,Email,Plan Change,1,4,0
CON00018504,SUB0006136,2025-09-13,Chat,Account Access,1,4,0
CON00018505,SUB0006136,2026-02-10,Email,Feature Request,1,4,0
CON00018506,SUB0006136,2026-05-10,Chat,Technical Issue,0,4,0
CON00018507,SUB0006136,2026-06-02,email,Feature Request,1,5,0
CON00018508,SUB0006137,2024-12-23,Email,Technical Issue,1,5,0
CON00018509,SUB0006138,2024-07-22,Email,Product Usability,1,5,0
CON00018510,SUB0006138,2024-07-13,Phone,Product Usability,1,5,0
CON00018511,SUB0006138,2024-07-08,Phone,Feature Request,1,4,0
CON00018512,SUB0006138,2025-10-08,Chat,Account Access,1,5,0
CON00018513,SUB0006138,2025-11-20,Phone,Technical Issue,0,4,0
CON00018514,SUB0006139,2025-09-03,Phone,Billing Question,1,4,1
CON00018515,SUB0006139,2026-04-22,Web Form,Technical Issue,0,4,0
CON00018516,SUB0006139,2026-05-10,Web Form,Feature Request,1,5,0
CON00018517,SUB0006139,2026-05-06,Email,Technical Issue,0,5,0
CON00018518,SUB0006140,2024-06-08,Phone,Technical Issue,1,5,0
CON00018519,SUB0006140,2024-10-08,Email,Technical Issue,1,5,0
CON00018520,SUB0006140,2024-11-20,Email,Technical Issue,1,5,0
CON00018521,SUB0006140,2025-01-03,Email,Feature Request,1,5,0
CON00018522,SUB0006140,2025-04-25,Chat,Cancellation Inquiry,0,4,0
CON00018523,SUB0006140,2025-06-12,Phone,Billing Question,1,4,0
CON00018524,SUB0006140,2025-11-03,Email,Feature Request,1,5,0
CON00018525,SUB0006140,2026-05-10,Email,Billing Question,1,4,0
CON00018526,SUB0006141,2025-04-08,Chat,Payment Issue,1,4,0
CON00018527,SUB0006141,2025-05-14,Email,Technical Issue,0,3,0
CON00018528,SUB0006141,2025-08-08,Email,Payment Issue,0,4,0
CON00018529,SUB0006141,2025-09-26,Email,Cancellation Inquiry,1,5,0
CON00018530,SUB0006142,2024-12-15,Web Form,Plan Change,1,5,0
CON00018531,SUB0006142,2025-02-25,Email,Payment Issue,1,5,0
CON00018532,SUB0006142,2025-04-22,Web Form,Feature Request,0,4,0
CON00018533,SUB0006142,2025-09-23,Phone,Technical Issue,1,5,0
CON00018534,SUB0006142,2026-05-19,Email,Account Access,1,5,0
CON00018535,SUB0006143,2025-03-24,Email,Feature Request,1,5,0
CON00018536,SUB0006143,2025-03-08,Email,Product Usability,0,4,0
CON00018537,SUB0006143,2025-08-04,Phone,Billing Question,1,5,0
CON00018538,SUB0006143,2026-04-27,Chat,Account Access,1,5,0
CON00018539,SUB0006144,2026-03-21,Phone,Cancellation Inquiry,0,3,0
CON00018540,SUB0006144,2026-04-18,Phone,Account Access,0,2,0
CON00018541,SUB0006144,2026-05-19,Chat,Cancellation Inquiry,1,4,0
CON00018542,SUB0006145,2024-10-03,Chat,Feature Request,1,5,0
CON00018543,SUB0006146,2025-10-09,Web Form,Plan Change,1,5,0
CON00018544,SUB0006147,2025-11-13,Chat,Cancellation Inquiry,0,4,0
CON00018545,SUB0006147,2026-02-02,Web Form,Technical Issue,1,5,0
CON00018546,SUB0006147,2026-04-27,Email,Account Access,1,5,0
CON00018547,SUB0006148,2024-06-18,Chat,Plan Change,0,3,0
CON00018548,SUB0006148,2024-06-13,Phone,Account Access,1,4,0
CON00018549,SUB0006148,2025-06-27,Phone,Technical Issue,1,5,0
CON00018550,SUB0006148,2025-07-15,Chat,Account Access,1,5,0
CON00018551,SUB0006148,2025-11-22,Email,Billing Question,1,5,0
CON00018552,SUB0006148,2026-01-18,Phone,Billing Question,1,5,0
CON00018553,SUB0006148,2026-04-14,Phone,Feature Request,1,4,0
CON00018554,SUB0006148,2026-06-12,Chat,Billing Question,1,4,0
CON00018555,SUB0006149,2025-06-07,Phone,Technical Issue,0,4,0
CON00018556,SUB0006149,2025-07-27,Chat,Cancellation Inquiry,1,5,0
CON00018557,SUB0006149,2025-08-23,Chat,Plan Change,0,3,0
CON00018558,SUB0006149,2025-11-09,Chat,Plan Change,1,5,0
CON00018559,SUB0006149,2025-12-21,Email,Technical Issue,0,4,0
CON00018560,SUB0006149,2026-06-20,Email,Technical Issue,1,4,0
CON00018561,SUB0006150,2025-01-19, Phone ,Plan Change,1,5,0
CON00018562,SUB0006150,2025-01-27,Web Form,Technical Issue,0,3,0
CON00018563,SUB0006150,2025-05-18,Chat,Plan Change,0,3,0
CON00018564,SUB0006150,2025-06-01,Chat,Billing Question,1,5,0
CON00018565,SUB0006150,2025-06-26,Email,Feature Request,1,5,0
CON00018566,SUB0006150,2025-07-21,Chat,Feature Request,1,5,0
CON00018567,SUB0006150,2025-12-09,Email,Technical Issue,0,3,0
CON00018568,SUB0006150,2026-02-11,Web Form,Account Access,0,3,0
CON00018569,SUB0006150,2026-06-02,Phone,Technical Issue,0,3,0
CON00018570,SUB0006152,2024-05-20,Email,Plan Change,1,5,0
CON00018571,SUB0006152,2024-09-25,Email,Cancellation Inquiry,0,4,0
CON00018572,SUB0006153,2026-03-09,Chat,Plan Change,1,5,0
CON00018573,SUB0006153,2026-03-10,Web Form,Technical Issue,1,5,0
CON00018574,SUB0006153,2026-04-12,Phone,Billing Question,1,4,0
CON00018575,SUB0006153,2026-04-14,Phone,Feature Request,1,5,0
CON00018576,SUB0006155,2026-02-27,Chat,Cancellation Inquiry,1,4,0
CON00018577,SUB0006156,2024-04-27,Phone,Technical Issue,0,4,0
CON00018578,SUB0006156,2024-07-08,Email,Feature Request,1,5,0
CON00018579,SUB0006156,2025-10-05,Chat,Billing Question,0,4,0
CON00018580,SUB0006156,2025-11-06,Email,Plan Change,0,4,0
CON00018581,SUB0006156,2025-11-07,Email,Account Access,0,4,0
CON00018582,SUB0006157,2026-03-05,Phone,Account Access,0,4,0
CON00018583,SUB0006157,2026-04-27,Phone,Billing Question,1,4,0
CON00018584,SUB0006158,2024-04-10,Email,Account Access,0,4,0
CON00018585,SUB0006158,2024-04-09,Web Form,Billing Question,1,4,0
CON00018586,SUB0006158,2024-11-26,Chat,Cancellation Inquiry,1,5,0
CON00018587,SUB0006158,2024-11-01,Chat,Technical Issue,1,5,0
CON00018588,SUB0006159,2025-05-02,Email,Product Usability,1,5,0
CON00018589,SUB0006159,2025-08-20,Chat,Billing Question,0,5,0
CON00018590,SUB0006159,2026-05-19,Chat,Account Access,1,4,0
CON00018591,SUB0006159,2026-06-07,Phone,Feature Request,1,5,0
CON00018592,SUB0006160,2024-06-03,Email,Billing Question,1,5,1
CON00018593,SUB0006160,2024-10-17,Phone,Technical Issue,0,3,0
CON00018594,SUB0006160,2025-05-04,Email,Feature Request,1,4,0
CON00018595,SUB0006160,2025-05-27,Email,Feature Request,0,4,0
CON00018596,SUB0006160,2025-09-21,chat,Plan Change,1,4,0
CON00018597,SUB0006160,2025-10-02,Phone,Account Access,1,5,0
CON00018598,SUB0006160,2026-03-14,Chat,Technical Issue,0,4,0
CON00018599,SUB0006160,2026-05-11,Phone,Billing Question,0,4,1
CON00018600,SUB0006161,2025-06-24,Email,Payment Issue,0,3,0
CON00018601,SUB0006161,2025-06-01,Chat,Feature Request,1,5,0
CON00018602,SUB0006161,2025-06-23,Email,Payment Issue,1,5,0
CON00018603,SUB0006162,2026-01-25,Chat,Account Access,0,3,0
CON00018604,SUB0006162,2026-03-08,Phone,Billing Question,1,5,0
CON00018605,SUB0006162,2026-03-23,Email,Payment Issue,0,3,0
CON00018606,SUB0006163,2024-07-12,Chat,Account Access,0,4,0
CON00018607,SUB0006163,2024-08-12,Chat,Billing Question,1,5,0
CON00018608,SUB0006163,2025-01-21,Chat,Plan Change,1,4,0
CON00018609,SUB0006163,2025-02-20,Phone,Feature Request,1,5,0
CON00018610,SUB0006163,2025-06-06,Phone,Cancellation Inquiry,1,5,0
CON00018611,SUB0006163,2026-05-08,Chat,Billing Question,1,5,0
CON00018612,SUB0006164,2025-10-07,Chat,Technical Issue,0,3,0
CON00018613,SUB0006165,2025-08-24,Chat,Feature Request,1,5,0
CON00018614,SUB0006165,2026-04-15,Phone,Billing Question,1,5,0
CON00018615,SUB0006167,2024-07-06,Chat,Technical Issue,1,5,0
CON00018616,SUB0006167,2024-10-23,Chat,Cancellation Inquiry,0,3,0
CON00018617,SUB0006167,2025-05-27,Phone,Payment Issue,0,3,0
CON00018618,SUB0006167,2025-05-20,Email,Account Access,1,3,0
CON00018619,SUB0006167,2025-10-12,Email,Billing Question,0,4,0
CON00018620,SUB0006167,2025-11-10,Web Form,Plan Change,0,4,0
CON00018621,SUB0006167,2026-06-26,Chat,Technical Issue,1,5,0
CON00018622,SUB0006168,2024-08-21,Web Form,Billing Question,1,4,0
CON00018623,SUB0006168,2024-09-13,Chat,Feature Request,1,5,0
CON00018624,SUB0006168,2024-09-24,Email,Account Access,1,5,0
CON00018625,SUB0006168,2024-12-18,Phone,Cancellation Inquiry,1,4,0
CON00018626,SUB0006168,2025-10-27,Web Form,Feature Request,0,4,0
CON00018627,SUB0006168,2026-03-08,Phone,Technical Issue,1,5,0
CON00018628,SUB0006168,2026-04-14,Email,Cancellation Inquiry,1,4,0
CON00018629,SUB0006169,2025-05-15,Email,Billing Question,1,5,0
CON00018630,SUB0006170,2025-11-26,Email,Billing Question,1,5,0
CON00018631,SUB0006171,2024-02-05,Chat,Billing Question,1,4,0
CON00018632,SUB0006171,2024-02-20,Chat,Feature Request,0,4,0
CON00018633,SUB0006171,2024-03-22,Phone,Technical Issue,1,5,0
CON00018634,SUB0006171,2025-05-14,Chat,Cancellation Inquiry,0,4,0
CON00018635,SUB0006171,2025-11-09,Web Form,Plan Change,1,5,0
CON00018636,SUB0006171,2026-01-05,Email,Technical Issue,1,4,0
CON00018637,SUB0006172,2025-04-11,Email,Billing Question,1,5,0
CON00018638,SUB0006172,2025-04-18,Email,Cancellation Inquiry,0,3,0
CON00018639,SUB0006172,2025-06-03,Chat,Account Access,1,5,0
CON00018640,SUB0006173,2025-05-23,Phone,Product Usability,1,4,0
CON00018641,SUB0006173,2025-09-08,Phone,Account Access,1,4,0
CON00018642,SUB0006173,2025-10-02,Web Form,Cancellation Inquiry,0,3,0
CON00018643,SUB0006173,2026-01-18,Chat,Cancellation Inquiry,1,4,0
CON00018644,SUB0006174,2024-08-06,Email,Technical Issue,0,4,0
CON00018645,SUB0006174,2025-04-09,Email,Account Access,1,5,0
CON00018646,SUB0006174,2026-06-05,Phone,Payment Issue,1,4,0
CON00018647,SUB0006175,2025-10-23,Chat,Feature Request,0,5,0
CON00018648,SUB0006176,2025-05-05,Chat,Billing Question,1,5,0
CON00018649,SUB0006176,2025-12-07,Phone,Technical Issue,0,4,0
CON00018650,SUB0006176,2026-01-09,Email,Feature Request,1,5,0
CON00018651,SUB0006177,2024-06-11,Chat,Account Access,1,4,0
CON00018652,SUB0006177,2024-11-27,Email,Billing Question,1,4,0
CON00018653,SUB0006177,2025-02-14,Chat,Feature Request,1,4,0
CON00018654,SUB0006177,2025-11-24,Email,Technical Issue,0,4,0
CON00018655,SUB0006177,2026-05-14,Chat,Technical Issue,0,3,0
CON00018656,SUB0006178,2024-11-02,Phone,Billing Question,1,5,0
CON00018657,SUB0006178,2025-08-16,Chat,Account Access,1,4,0
CON00018658,SUB0006178,2025-12-08,Chat,Cancellation Inquiry,0,3,0
CON00018659,SUB0006178,2025-12-24,Phone,Account Access,1,5,0
CON00018660,SUB0006178,2026-02-15,Phone,Plan Change,1,5,0
CON00018661,SUB0006178,2026-03-06,Phone,Technical Issue,1,4,0
CON00018662,SUB0006179,2026-03-27,Phone,Account Access,1,4,0
CON00018663,SUB0006180,2024-03-01,Phone,Cancellation Inquiry,1,5,0
CON00018664,SUB0006180,2024-06-14,Phone,Account Access,1,5,0
CON00018665,SUB0006180,2025-03-27,Chat,Plan Change,1,4,0
CON00018666,SUB0006180,2025-05-20,Chat,Technical Issue,0,3,0
CON00018667,SUB0006180,2025-06-01,Email,Cancellation Inquiry,0,3,0
CON00018668,SUB0006180,2025-08-10,Chat,Feature Request,1,5,0
CON00018669,SUB0006180,2025-08-01,Email,Technical Issue,1,5,0
CON00018670,SUB0006180,2026-02-21,Chat,Plan Change,1,5,0
CON00018671,SUB0006181,2024-11-23,Phone,Technical Issue,0,5,0
CON00018672,SUB0006181,2024-11-18,Web Form,Technical Issue,1,4,0
CON00018673,SUB0006181,2025-01-15,Email,Account Access,1,4,0
CON00018674,SUB0006181,2025-06-15,Chat,Technical Issue,1,5,0
CON00018675,SUB0006181,2025-09-08,Email,Account Access,0,4,0
CON00018676,SUB0006181,2025-09-15,Web Form,Cancellation Inquiry,1,4,0
CON00018677,SUB0006181,2025-11-25,Email,Cancellation Inquiry,1,4,0
CON00018678,SUB0006181,2026-01-05,Phone,Plan Change,1,4,0
CON00018679,SUB0006181,2026-02-09,Email,Technical Issue,1,5,0
CON00018680,SUB0006182,2024-05-07,Email,Plan Change,1,4,0
CON00018681,SUB0006182,2024-07-25,Web Form,Billing Question,1,4,1
CON00018682,SUB0006182,2024-07-19,Phone,Feature Request,1,5,0
CON00018683,SUB0006182,2024-11-08,Email,Feature Request,1,5,0
CON00018684,SUB0006182,2024-12-15,Chat,Feature Request,1,5,0
CON00018685,SUB0006182,2025-06-27,Chat,Technical Issue,1,5,0
CON00018686,SUB0006182,2025-08-10,Phone,Feature Request,1,3,0
CON00018687,SUB0006182,2026-01-12,Email,Account Access,1,5,0
CON00018688,SUB0006182,2026-05-10,Phone,Payment Issue,1,5,0
CON00018689,SUB0006183,2024-11-01,Email,Cancellation Inquiry,1,5,0
CON00018690,SUB0006183,2025-01-18,Phone,Billing Question,1,4,0
CON00018691,SUB0006183,2025-03-02,Phone,Cancellation Inquiry,1,5,0
CON00018692,SUB0006184,2025-08-09,Phone,Billing Question,1,4,0
CON00018693,SUB0006184,2025-11-06,Email,Account Access,1,5,0
CON00018694,SUB0006185,2025-12-26,Web Form,Plan Change,1,5,0
CON00018695,SUB0006185,2026-05-06,Chat,Technical Issue,0,4,0
CON00018696,SUB0006185,2026-06-26,Chat,Account Access,1,5,0
CON00018697,SUB0006186,2026-05-01,Chat,Technical Issue,1,4,0
CON00018698,SUB0006187,2024-04-06,Chat,Account Access,1,5,0
CON00018699,SUB0006187,2024-06-26,Chat,Account Access,1,4,0
CON00018700,SUB0006187,2024-07-11,Email,Billing Question,1,5,0
CON00018701,SUB0006187,2024-08-12,Email,Cancellation Inquiry,1,5,0
CON00018702,SUB0006187,2025-04-03,Phone,Account Access,1,4,0
CON00018703,SUB0006187,2025-10-02,Phone,Billing Question,0,3,1
CON00018704,SUB0006187,2025-12-14,Email,Account Access,1,5,0
CON00018705,SUB0006187,2026-02-19,Chat,Payment Issue,1,5,1
CON00018706,SUB0006187,2026-02-08,Email,Feature Request,0,4,0
CON00018707,SUB0006187,2026-02-20,Phone,Cancellation Inquiry,1,4,0
CON00018708,SUB0006187,2026-04-13,Chat,Billing Question,1,5,0
CON00018709,SUB0006188,2025-08-01,Phone,Billing Question,1,5,0
CON00018710,SUB0006188,2025-10-18,Phone,Technical Issue,1,5,0
CON00018711,SUB0006188,2026-01-07,Phone,Plan Change,1,4,0
CON00018712,SUB0006188,2026-01-26,Chat,Account Access,1,4,0
CON00018713,SUB0006189,2025-11-16,Chat,Cancellation Inquiry,1,5,0
CON00018714,SUB0006189,2026-04-13,Email,Cancellation Inquiry,1,4,0
CON00018715,SUB0006191,2026-03-25,Email,Account Access,0,3,0
CON00018716,SUB0006193,2024-12-21,Phone,Technical Issue,1,4,0
CON00018717,SUB0006193,2025-05-24,Phone,Account Access,0,4,0
CON00018718,SUB0006193,2025-09-16,Web Form,Plan Change,0,3,0
CON00018719,SUB0006193,2025-12-12,Phone,Plan Change,1,5,0
CON00018720,SUB0006194,2026-05-22,Phone,Account Access,1,5,0
CON00018721,SUB0006194,2026-06-14,Phone,Cancellation Inquiry,1,5,0
CON00018722,SUB0006196,2024-05-12,Phone,Billing Question,1,5,0
CON00018723,SUB0006196,2024-06-19,Chat,Feature Request,1,5,0
CON00018724,SUB0006197,2025-04-18,Chat,Technical Issue,1,4,0
CON00018725,SUB0006197,2025-04-19,Chat,Cancellation Inquiry,1,4,0
CON00018726,SUB0006197,2025-10-21,Chat,Account Access,1,5,0
CON00018727,SUB0006197,2025-11-19,Phone,Payment Issue,1,5,0
CON00018728,SUB0006197,2026-02-07,Web Form,Technical Issue,1,5,0
CON00018729,SUB0006197,2026-05-23,Email,Billing Question,0,4,0
CON00018730,SUB0006198,2024-12-04,Phone,Plan Change,1,5,0
CON00018731,SUB0006198,2025-02-09,Phone,Billing Question,0,4,1
CON00018732,SUB0006198,2025-05-12,Phone,Cancellation Inquiry,1,5,0
CON00018733,SUB0006198,2025-06-25,Email,Account Access,1,5,0
CON00018734,SUB0006198,2025-08-13,Phone,Plan Change,0,3,0
CON00018735,SUB0006199,2025-10-10,Email,Plan Change,0,4,0
