customer_id,signup_date,country,customer_segment,acquisition_channel,age_group
CUST007477,2025-08-21,US,Consumer,Referral,25-34
CUST007478,2024-11-07,CR,Consumer,Partner,18-24
CUST007479,2026-02-05,CA,Consumer,Referral,45-54
CUST007480,2024-09-21,US,Consumer,Paid Social,35-44
CUST007481,2024-03-17,BR,Consumer,Referral,25-34
CUST007482,2025-06-15,BR,Consumer,Paid Social,25-34
CUST007483,2025-05-02,CA,Consumer,Partner,35-44
CUST007484,2024-06-17,US,Premium Consumer,Affiliate,35-44
CUST007485,2025-04-23,US,Consumer,Affiliate,25-34
CUST007486,2026-01-02,GB,Consumer,Paid Social,35-44
CUST007487,2025-04-18,CA,Consumer,Partner,25-34
CUST007488,2024-01-05,US,Consumer,Paid Social,35-44
CUST007489,2024-05-26,US,Consumer,Organic Search,18-24
CUST007490,2024-08-07,BR,Small Business,Partner,35-44
CUST007491,2025-11-13,CA,Consumer,Organic Search,25-34
CUST007492,2025-06-24,US,Consumer,Referral,25-34
CUST007493,2025-08-16,GB,Consumer,Referral,25-34
CUST007494,2024-12-22,US,Small Business,Direct,25-34
CUST007495,2025-09-25,US,Consumer,Organic Search,25-34
CUST007496,2025-02-23,CA,Small Business,Direct,25-34
CUST007497,2024-01-21,US,Consumer,Paid Social,18-24
CUST007498,2025-09-01,CA,Consumer,Paid Social,25-34
CUST007499,2025-12-21,BR,Premium Consumer,Paid Social,25-34
CUST007500,2024-02-12,MX,Consumer,Affiliate,25-34
CUST007501,2025-10-10,CA,Consumer,Partner,18-24
CUST007502,2024-05-19,CA,Consumer,Direct,35-44
CUST007503,2025-09-12,US,Consumer,Paid Social,55+
CUST007504,2024-02-01,BR,Premium Consumer,Paid Social,45-54
CUST007505,2025-01-21,US,Consumer,Partner,55+
CUST007506,2024-03-27,US,Consumer,Organic Search,25-34
CUST007507,2025-06-07,US,Consumer,Organic Search,45-54
CUST007508,2024-10-29,MX,Consumer,Organic Search,25-34
CUST007509,2024-07-25,GB,Consumer,Partner,45-54
CUST007510,2024-03-17,GB,Consumer,Direct,45-54
CUST007511,2026-03-15,US,Consumer,Paid Social,25-34
CUST007512,2024-02-01,CA,Consumer,Direct,35-44
CUST007513,2025-01-14,MX,Premium Consumer,Organic Search,55+
CUST007514,2025-12-27,US,Consumer,Referral,45-54
CUST007515,2025-12-05,GB,Consumer,Referral,25-34
CUST007516,2024-07-28,CR,Consumer,Direct,35-44
CUST007517,2026-03-11,MX,Premium Consumer,Referral,18-24
CUST007518,2024-02-21,US,Consumer,Paid Social,25-34
CUST007519,2025-06-17,CR,Consumer,Paid Social,35-44
CUST007520,2025-05-18,BR,Consumer,Referral,18-24
CUST007521,2024-08-01,CA,Small Business,Paid Social,35-44
CUST007522,2024-08-15,US,Consumer,Paid Social,45-54
CUST007523,2025-06-07,US,Consumer,Paid Social,45-54
CUST007524,2024-08-07,MX,Consumer,Paid Social,35-44
CUST007525,2025-03-19,CR,Consumer,Paid Social,35-44
CUST007526,2025-06-11,BR,Premium Consumer,Organic Search,35-44
CUST007527,2025-08-18,US,Premium Consumer,Organic Search,35-44
CUST007528,2024-05-12,BR,Premium Consumer,Organic Search,18-24
CUST007529,2025-11-06,US,Consumer,Paid Social,25-34
CUST007530,2024-04-05,US,Consumer,Referral,25-34
CUST007531,2024-05-10,CR,Consumer,Paid Social,45-54
CUST007532,2026-02-19,US,Small Business,Organic Search,18-24
CUST007533,2025-09-05,US,Consumer,Organic Search,18-24
CUST007534,2024-05-25,CR,Premium Consumer,Paid Social,45-54
CUST007535,2024-06-04,MX,Premium Consumer,Organic Search,25-34
CUST007536,2025-06-27,US,Consumer,Paid Social,45-54
CUST007537,2024-12-31,GB,Consumer,Direct,45-54
CUST007538,2024-02-29,MX,Consumer,Organic Search,35-44
CUST007539,2024-09-30,MX,Consumer,Referral,25-34
CUST007540,2025-11-11,GB,Consumer,Paid Social,35-44
CUST007541,2024-04-24,MX,Consumer,Organic Search,35-44
CUST007542,2024-05-25,US,Premium Consumer,Referral,35-44
CUST007543,2025-10-20,US,Consumer,Organic Search,35-44
CUST007544,2025-01-13,GB,Small Business,Referral,25-34
CUST007545,2025-11-14,CR,Premium Consumer,Direct,35-44
CUST007546,2025-08-11,CR,Consumer,Organic Search,45-54
CUST007547,2024-03-01,US,Premium Consumer,Organic Search,35-44
CUST007548,2026-03-17,CR,Consumer,Affiliate,35-44
CUST007549,2025-01-19,US,Consumer,Paid Social,25-34
CUST007550,2025-08-08,MX,Consumer,Referral,25-34
CUST007551,2025-12-03,GB,Consumer,Paid Social,25-34
CUST007552,2025-01-02,GB,Consumer,Organic Search,25-34
CUST007553,2024-12-30,MX,Consumer,Direct,45-54
CUST007554,2025-11-02,CA,Consumer,Paid Social,18-24
CUST007555,2024-10-16,MX,Premium Consumer,Organic Search,18-24
CUST007556,2025-09-09,US,Consumer,Organic Search,35-44
CUST007557,2025-02-24,CR,Consumer,Referral,25-34
CUST007558,2026-03-05,US,Consumer,Direct,18-24
CUST007559,2024-07-30,GB,Consumer,Affiliate,35-44
CUST007560,2026-03-21,CR,Premium Consumer,Direct,25-34
CUST007561,2026-03-30,MX,Consumer,Partner,35-44
CUST007562,2024-10-12,US,Small Business,Paid Social,25-34
CUST007563,2024-10-25,GB,Consumer,Direct,35-44
CUST007564,2024-06-05,MX,Consumer,Paid Social,45-54
CUST007565,2024-07-12,US,Premium Consumer,Partner,45-54
CUST007566,2024-11-25,CR,Premium Consumer,Paid Social,35-44
CUST007567,2025-01-14,GB,Consumer,Direct,35-44
CUST007568,2024-04-05,US,Consumer,Organic Search,25-34
CUST007569,2024-11-02,US,Consumer,Partner,35-44
CUST007570,2026-03-23,GB,Consumer,Partner,18-24
CUST007571,2024-02-08,US,Premium Consumer,Affiliate,45-54
CUST007572,2024-03-23,BR,Consumer,Organic Search,25-34
CUST007573,2025-12-21,GB,Consumer,Organic Search,18-24
CUST007574,2025-08-24,CA,Consumer,Direct,25-34
CUST007575,2025-11-15,US,Consumer,Paid Social,25-34
CUST007576,2024-07-10,CA,Consumer,Paid Social,45-54
CUST007577,2024-10-03,US,Consumer,Organic Search,25-34
CUST007578,2026-01-16,GB,Consumer,Organic Search,35-44
CUST007579,2026-01-20,CA,Premium Consumer,Affiliate,25-34
CUST007580,2025-11-26,CA,Consumer,Affiliate,45-54
CUST007581,2024-07-15,US,Consumer,Organic Search,45-54
CUST007582,2026-02-14,CR,Small Business,Partner,45-54
CUST007583,2024-10-05,US,Premium Consumer,Referral,45-54
CUST007584,2025-04-19,GB,Small Business,Affiliate,35-44
CUST007585,2024-09-06,BR,Premium Consumer,Organic Search,25-34
CUST007586,2025-06-27,GB,Consumer,Organic Search,45-54
CUST007587,2024-01-11,MX,Consumer,Organic Search,25-34
CUST007588,2025-07-30,MX,Consumer,Paid Social,25-34
CUST007589,2026-03-18,BR,Small Business,Direct,45-54
CUST007590,2024-06-06,US,Consumer,Organic Search,25-34
CUST007591,2025-04-18,CR,Consumer,Referral,25-34
CUST007592,2025-09-09,BR,Consumer,Organic Search,45-54
CUST007593,2025-01-17,CA,Premium Consumer,Partner,45-54
CUST007594,2025-11-02,GB,Consumer,Organic Search,35-44
CUST007595,2024-04-28,BR,Consumer,Partner,18-24
CUST007596,2025-04-13,BR,Consumer,Referral,55+
CUST007597,2025-07-08,US,Consumer,Affiliate,35-44
CUST007598,2024-09-12,US,Consumer,Direct,35-44
CUST007599,2025-12-12,GB,Consumer,Referral,25-34
CUST007600,2025-01-03,US,Consumer,Affiliate,55+
CUST007601,2025-10-27,US,Consumer,Affiliate,25-34
CUST007602,2025-05-18,US,Consumer,Paid Social,18-24
CUST007603,2025-12-04,MX,Premium Consumer,Referral,25-34
CUST007604,2025-10-07,US,Consumer,Organic Search,18-24
CUST007605,2025-03-17,US,Premium Consumer,Paid Social,55+
CUST007606,2025-11-30,US,Small Business,Organic Search,45-54
CUST007607,2024-12-03,US,Premium Consumer,Paid Social,55+
CUST007608,2025-05-18,CR,Small Business,Organic Search,35-44
CUST007609,2025-10-05,CA,Consumer,Direct,25-34
CUST007610,2025-03-28,US,Consumer,Direct,18-24
CUST007611,2025-05-18,US,Small Business,Organic Search,35-44
CUST007612,2024-01-28,BR,Consumer,Organic Search,18-24
CUST007613,2024-05-12,BR,Consumer,Organic Search,25-34
CUST007614,2025-10-19,CR,Consumer,Paid Social,45-54
CUST007615,2024-01-31,US,Consumer,Paid Social,35-44
CUST007616,2024-03-23,US,Consumer,Paid Social,35-44
CUST007617,2026-02-22,US,Premium Consumer,Paid Social,35-44
CUST007618,2026-01-29,BR,Premium Consumer,Partner,25-34
CUST007619,2024-01-24,MX,Consumer,Direct,25-34
CUST007620,2024-07-13,US,Consumer,Referral,55+
CUST007621,2026-01-24,GB,Consumer,Direct,25-34
CUST007622,2025-10-20,MX,Consumer,Organic Search,55+
CUST007623,2024-10-15,CR,Premium Consumer,Direct,18-24
CUST007624,2024-08-16,BR,Consumer,Organic Search,35-44
CUST007625,2025-05-31,MX,Consumer,Paid Social,35-44
CUST007626,2024-10-20,MX,Consumer,Affiliate,25-34
CUST007627,2024-04-30,US,Consumer,Partner,25-34
CUST007628,2024-06-21,CR,Consumer,Referral,25-34
CUST007629,2024-12-02,CA,Consumer,Direct,18-24
CUST007630,2025-05-01,US,Premium Consumer,Referral,35-44
CUST007631,2025-03-12,MX,Consumer,Paid Social,25-34
CUST007632,2026-02-23,US,Consumer,Paid Social,25-34
CUST007633,2025-05-08,CR,Premium Consumer,Organic Search,55+
CUST007634,2025-02-01,US,Consumer,Paid Social,18-24
CUST007635,2025-11-03,US,Consumer,Organic Search,45-54
CUST007636,2025-06-30,CA,Consumer,Organic Search,25-34
CUST007637,2025-10-04,MX,Premium Consumer,Direct,35-44
CUST007638,2024-07-24,US,Consumer,Paid Social,18-24
CUST007639,2026-02-26,US,Premium Consumer,Paid Social,55+
CUST007640,2025-10-14,MX,Consumer,Organic Search,25-34
CUST007641,2024-08-27,US,Consumer,Partner,55+
CUST007642,2025-11-03,US,Consumer,Organic Search,35-44
CUST007643,2025-09-11,US,Consumer,Referral,35-44
CUST007644,2025-08-25,US,Consumer,Direct,35-44
CUST007645,2025-11-29,US,Premium Consumer,Direct,25-34
CUST007646,2025-05-11,GB,Consumer,Referral,25-34
CUST007647,2025-09-13,US,Consumer,Affiliate,25-34
CUST007648,2025-07-02,MX,Consumer,Paid Social,18-24
CUST007649,2025-06-16,US,Consumer,Referral,18-24
CUST007650,2024-10-30,GB,Consumer,Organic Search,45-54
CUST007651,2024-06-30,CR,Premium Consumer,Organic Search,25-34
CUST007652,2025-06-29,CR,Consumer,Paid Social,45-54
CUST007653,2024-01-13,MX,Consumer,Paid Social,25-34
CUST007654,2024-02-18,CR,Consumer,Paid Social,25-34
CUST007655,2024-07-18,US,Consumer,Partner,45-54
CUST007656,2026-02-08,GB,Premium Consumer,Referral,18-24
CUST007657,2025-06-24,US,Consumer,Referral,45-54
CUST007658,2024-11-02,BR,Consumer,Organic Search,55+
CUST007659,2024-09-10,MX,Consumer,Referral,25-34
CUST007660,2025-07-20,CA,Consumer,Organic Search,45-54
CUST007661,2026-01-14,US,Consumer,Paid Social,35-44
CUST007662,2025-08-24,US,Consumer,Organic Search,45-54
CUST007663,2024-01-29,CR,Consumer,Partner,35-44
CUST007664,2024-04-18,BR,Premium Consumer,Partner,45-54
CUST007665,2025-11-21,MX,Small Business,Paid Social,45-54
CUST007666,2025-12-04,US,Premium Consumer,Partner,25-34
CUST007667,2024-01-22,US,Premium Consumer,Organic Search,25-34
CUST007668,2025-05-09,GB,Small Business,Affiliate,25-34
CUST007669,2024-08-22,US,Small Business,Partner,18-24
CUST007670,2025-04-26,US,Consumer,Affiliate,18-24
CUST007671,2024-07-31,US,Consumer,Paid Social,25-34
CUST007672,2026-03-02,US,Premium Consumer,Direct,25-34
CUST007673,2025-10-02,US,Consumer,Organic Search,25-34
CUST007674,2025-11-12,US,Consumer,Partner,55+
CUST007675,2025-02-27,GB,Consumer,Paid Social,45-54
CUST007676,2025-06-18,CR,Consumer,Paid Social,25-34
CUST007677,2024-11-15,US,Consumer,Affiliate,25-34
CUST007678,2024-10-14,US,Consumer,Referral,55+
CUST007679,2025-06-25,BR,Consumer,Direct,25-34
CUST007680,2024-02-02,US,Consumer,Organic Search,25-34
CUST007681,2024-08-22,MX,Consumer,Paid Social,45-54
CUST007682,2024-06-05,BR,Consumer,Organic Search,55+
CUST007683,2025-01-21,BR,Consumer,Direct,35-44
CUST007684,2025-12-04,CR,Consumer,Organic Search,25-34
CUST007685,2024-10-04,BR,Consumer,Organic Search,55+
CUST007686,2024-04-19,US,Consumer,Organic Search,18-24
CUST007687,2024-09-11,GB,Small Business,Paid Social,45-54
CUST007688,2025-04-04,MX,Consumer,Referral,45-54
CUST007689,2024-06-06,MX,Consumer,Organic Search,25-34
CUST007690,2024-12-25,BR,Consumer,Organic Search,25-34
CUST007691,2024-06-18,CR,Consumer,Organic Search,55+
CUST007692,2025-03-29,MX,Premium Consumer,Referral,45-54
CUST007693,2025-02-25,MX,Small Business,Direct,55+
CUST007694,2024-06-26,US,Consumer,Referral,25-34
CUST007695,2024-12-29,BR,Consumer,Direct,45-54
CUST007696,2024-08-18,US,Consumer,Organic Search,35-44
CUST007697,2025-03-12,GB,Consumer,Paid Social,35-44
CUST007698,2026-02-08,US,Consumer,Organic Search,25-34
CUST007699,2024-02-12,US,Consumer,Organic Search,35-44
CUST007700,2025-06-01,BR,Consumer,Partner,45-54
CUST007701,2025-12-04,US,Consumer,Direct,35-44
CUST007702,2025-02-24,US,Consumer,Organic Search,45-54
CUST007703,2024-09-03,BR,Consumer,Direct,25-34
CUST007704,2025-07-31,US,Consumer,Partner,35-44
CUST007705,2025-10-31,US,Consumer,Paid Social,45-54
CUST007706,2024-08-21,BR,Premium Consumer,Direct,25-34
CUST007707,2025-05-23,US,Consumer,Organic Search,18-24
CUST007708,2024-01-22,BR,Small Business,Direct,18-24
CUST007709,2025-02-24,US,Consumer,Direct,25-34
CUST007710,2024-08-07,BR,Premium Consumer,Organic Search,45-54
CUST007711,2025-03-29,US,Consumer,Organic Search,25-34
CUST007712,2024-11-24,US,Small Business,Organic Search,35-44
CUST007713,2024-12-12,US,Consumer,Referral,25-34
CUST007714,2025-05-07,US,Consumer,Paid Social,25-34
CUST007715,2026-02-19,US,Consumer,Organic Search,18-24
CUST007716,2025-03-27,BR,Consumer,Referral,25-34
CUST007717,2025-01-02,US,Consumer,Organic Search,55+
CUST007718,2025-09-07,US,Consumer,Paid Social,25-34
CUST007719,2025-11-15,MX,Premium Consumer,Paid Social,25-34
CUST007720,2024-11-05,BR,Premium Consumer,Affiliate,25-34
CUST007721,2024-07-30,CR,Consumer,Organic Search,35-44
CUST007722,2025-02-14,GB,Premium Consumer,Referral,35-44
CUST007723,2024-03-04,CA,Premium Consumer,Direct,25-34
CUST007724,2024-06-23,CR,Premium Consumer,Referral,25-34
CUST007725,2026-03-26,MX,Premium Consumer,Direct,35-44
CUST007726,2025-08-27,CR,Consumer,Partner,25-34
CUST007727,2025-02-08,US,Consumer,Organic Search,25-34
CUST007728,2024-09-20,GB,Consumer,Organic Search,35-44
CUST007729,2025-03-26,MX,Consumer,Referral,45-54
CUST007730,2024-04-09,CA,Consumer,Paid Social,25-34
CUST007731,2024-12-10,US,Consumer,Organic Search,25-34
CUST007732,2025-12-29,US,Premium Consumer,Paid Social,55+
CUST007733,2024-01-31,US,Consumer,Referral,35-44
CUST007734,2024-07-25,US,Premium Consumer,Paid Social,55+
CUST007735,2025-05-21,US,Consumer,Affiliate,45-54
CUST007736,2025-05-20,MX,Consumer,Organic Search,18-24
CUST007737,2024-10-01,US,Consumer,Referral,35-44
CUST007738,2024-08-08,US,Small Business,Organic Search,18-24
CUST007739,2025-08-29,GB,Consumer,Organic Search,35-44
CUST007740,2025-11-23,CR,Consumer,Paid Social,45-54
CUST007741,2024-04-21,GB,Consumer,Partner,55+
CUST007742,2024-04-17,US,Consumer,Affiliate,25-34
CUST007743,2024-07-19,CR,Premium Consumer,Paid Social,25-34
CUST007744,2024-11-16,CA,Premium Consumer,Organic Search,35-44
CUST007745,2025-09-16,MX,Consumer,Direct,35-44
CUST007746,2024-01-03,US,Consumer,Organic Search,25-34
CUST007747,2025-05-17,CR,Premium Consumer,Direct,35-44
CUST007748,2025-11-25,CA,Consumer,Paid Social,45-54
CUST007749,2024-02-10,CR,Premium Consumer,Partner,35-44
CUST007750,2024-06-04,US,Consumer,Affiliate,35-44
CUST007751,2025-06-09,CA,Premium Consumer,Organic Search,45-54
CUST007752,2025-11-05,CA,Consumer,Organic Search,35-44
CUST007753,2025-09-22,MX,Small Business,Referral,35-44
CUST007754,2024-10-13,BR,Consumer,Paid Social,18-24
CUST007755,2026-03-22,MX,Small Business,Partner,25-34
CUST007756,2024-10-28,GB,Consumer,Referral,45-54
CUST007757,2025-07-29,BR,Consumer,Affiliate,25-34
CUST007758,2024-12-18,GB,Consumer,Partner,35-44
CUST007759,2024-04-23,GB,Premium Consumer,Organic Search,45-54
CUST007760,2024-08-12,US,Premium Consumer,Organic Search,35-44
CUST007761,2025-02-22,CR,Small Business,Referral,18-24
CUST007762,2024-09-07,US,Consumer,Paid Social,35-44
CUST007763,2025-08-16,CA,Consumer,Organic Search,35-44
CUST007764,2025-12-25,BR,Consumer,Referral,45-54
CUST007765,2024-06-11,CA,Consumer,Paid Social,25-34
CUST007766,2024-02-15,GB,Consumer,Direct,35-44
CUST007767,2024-11-21,CA,Consumer,Organic Search,25-34
CUST007768,2025-09-16,US,Consumer,Paid Social,18-24
CUST007769,2025-11-13,CA,Consumer,Paid Social,25-34
CUST007770,2024-05-22,US,Small Business,Direct,18-24
CUST007771,2024-09-18,MX,Consumer,Partner,55+
CUST007772,2024-11-22,US,Consumer,Referral,18-24
CUST007773,2024-05-06,MX,Premium Consumer,Direct,18-24
CUST007774,2024-08-17,US,Consumer,Partner,35-44
CUST007775,2025-11-15,BR,Consumer,Paid Social,18-24
CUST007776,2025-04-30,US,Consumer,Direct,25-34
CUST007777,2025-08-12,GB,Premium Consumer,Paid Social,35-44
CUST007778,2026-01-20,CR,Premium Consumer,Paid Social,35-44
CUST007779,2025-04-27,CR,Consumer,Paid Social,25-34
CUST007780,2025-02-01,BR,Premium Consumer,Referral,55+
CUST007781,2026-01-27,CA,Consumer,Paid Social,45-54
CUST007782,2025-05-16,US,Consumer,Direct,35-44
CUST007783,2024-12-22,BR,Consumer,Affiliate,45-54
CUST007784,2024-08-27,CR,Consumer,Direct,18-24
CUST007785,2024-01-24,CR,Consumer,Organic Search,18-24
CUST007786,2026-02-21,CA,Consumer,Organic Search,18-24
CUST007787,2025-07-12,GB,Consumer,Organic Search,25-34
CUST007788,2026-01-25,CA,Premium Consumer,Partner,45-54
CUST007789,2025-07-06,US,Consumer,Organic Search,55+
CUST007790,2024-09-03,MX,Consumer,Referral,35-44
CUST007791,2025-10-27,US,Small Business,Organic Search,45-54
CUST007792,2025-07-19,GB,Consumer,Affiliate,18-24
CUST007793,2025-03-26,US,Consumer,Paid Social,25-34
CUST007794,2025-10-26,CA,Consumer,Direct,35-44
CUST007795,2025-04-29,GB,Small Business,Paid Social,45-54
CUST007796,2024-03-28,US,Consumer,Partner,55+
CUST007797,2024-04-26,US,Consumer,Direct,25-34
CUST007798,2025-08-27,MX,Premium Consumer,Organic Search,45-54
CUST007799,2025-03-10,US,Premium Consumer,Direct,25-34
CUST007800,2024-12-06,MX,Premium Consumer,Partner,35-44
CUST007801,2025-12-30,US,Premium Consumer,Referral,45-54
CUST007802,2025-03-20,BR,Consumer,Organic Search,35-44
CUST007803,2024-12-11,CR,Consumer,Direct,55+
CUST007804,2025-07-06,CR,Consumer,Paid Social,35-44
CUST007805,2025-07-04,CR,Consumer,Referral,25-34
CUST007806,2024-01-31,GB,Small Business,Paid Social,18-24
CUST007807,2024-12-27,GB,Consumer,Partner,45-54
CUST007808,2024-12-07,US,Consumer,Organic Search,35-44
CUST007809,2024-01-29,US,Consumer,Paid Social,35-44
CUST007810,2024-06-11,US,Premium Consumer,Referral,18-24
CUST007811,2024-02-01,US,Premium Consumer,Affiliate,35-44
CUST007812,2025-09-23,CA,Consumer,Referral,45-54
CUST007813,2024-06-19,US,Consumer,Partner,55+
CUST007814,2025-08-30,US,Small Business,Paid Social,25-34
CUST007815,2025-06-06,CR,Consumer,Referral,35-44
CUST007816,2025-08-26,BR,Premium Consumer,Paid Social,35-44
CUST007817,2024-08-18,CA,Small Business,Partner,35-44
CUST007818,2025-07-25,CR,Consumer,Partner,18-24
CUST007819,2026-02-14,US,Premium Consumer,Organic Search,55+
CUST007820,2024-11-28,US,Consumer,Direct,25-34
CUST007821,2024-05-25,US,Consumer,Paid Social,55+
CUST007822,2024-11-30,US,Consumer,Referral,35-44
CUST007823,2024-02-16,GB,Small Business,Referral,25-34
CUST007824,2024-05-05,GB,Consumer,Affiliate,25-34
CUST007825,2024-04-09,US,Premium Consumer,Affiliate,25-34
CUST007826,2025-10-28,CA,Premium Consumer,Organic Search,55+
CUST007827,2024-09-17,GB,Consumer,Organic Search,45-54
CUST007828,2024-11-20,US,Consumer,Affiliate,25-34
CUST007829,2024-05-29,US,Premium Consumer,Organic Search,25-34
CUST007830,2025-04-28,US,Consumer,Referral,25-34
CUST007831,2024-02-02,US,Consumer,Organic Search,45-54
CUST007832,2024-10-01,BR,Premium Consumer,Organic Search,25-34
CUST007833,2024-02-13,US,Consumer,Direct,45-54
CUST007834,2024-12-14,MX,Consumer,Organic Search,25-34
CUST007835,2024-02-06,US,Consumer,Paid Social,18-24
CUST007836,2024-05-05,GB,Small Business,Referral,18-24
CUST007837,2026-01-23,CA,Consumer,Direct,18-24
CUST007838,2024-11-19,CA,Premium Consumer,Partner,25-34
CUST007839,2024-03-31,BR,Premium Consumer,Referral,35-44
CUST007840,2026-03-16,MX,Premium Consumer,Referral,25-34
CUST007841,2026-03-25,GB,Premium Consumer,Direct,55+
CUST007842,2024-03-14,BR,Consumer,Organic Search,18-24
CUST007843,2025-05-10,US,Consumer,Paid Social,35-44
CUST007844,2024-07-29,US,Consumer,Organic Search,25-34
CUST007845,2024-08-21,CA,Consumer,Affiliate,18-24
CUST007846,2024-08-03,CR,Consumer,Organic Search,35-44
CUST007847,2024-06-07,GB,Consumer,Paid Social,35-44
CUST007848,2025-01-06,BR,Consumer,Organic Search,35-44
CUST007849,2026-03-24,CR,Premium Consumer,Affiliate,18-24
CUST007850,2024-02-25,US,Consumer,Organic Search,35-44
CUST007851,2024-02-14,CA,Consumer,Referral,45-54
CUST007852,2025-02-19,MX,Consumer,Organic Search,18-24
CUST007853,2024-07-02,CR,Consumer,Organic Search,25-34
CUST007854,2024-07-23,CR,Consumer,Paid Social,25-34
CUST007855,2024-06-22,GB,Small Business,Organic Search,35-44
CUST007856,2025-02-24,CR,Consumer,Paid Social,18-24
CUST007857,2025-05-14,CA,Consumer,Paid Social,45-54
CUST007858,2024-09-03,CR,Premium Consumer,Paid Social,25-34
CUST007859,2025-07-29,US,Consumer,Referral,35-44
CUST007860,2025-11-28,US,Premium Consumer,Paid Social,45-54
