subscription_id,customer_id,plan_id,start_date,end_date,subscription_status,auto_renew,discount_pct
SUB0006185,CUST005503,P01,2025-11-04,,Active,0,0.0
SUB0006186,CUST005504,P02,2026-02-20,2026-05-26,Cancelled,1,0.0
SUB0006187,CUST005505,P02,2024-03-17,,Active,0,0.0
SUB0006188,CUST005506,P01,2025-05-17,,Active,1,0.0
SUB0006189,CUST005507,P01,2025-11-27,,Active,1,0.0
SUB0006190,CUST005508,P03,2026-01-27,,Active,1,0.0
SUB0006191,CUST005509,P01,2026-03-31,,Active,1,0.0
SUB0006192,CUST005510,P01,2026-03-22,,Active,1,5.0
SUB0006193,CUST005511,P02,2024-12-05,,Active,1,0.0
SUB0006194,CUST005511,P01,2026-01-14,2026-06-11,Cancelled,1,0.0
SUB0006195,CUST005512,P01,2025-12-10,,Active,1,10.0
SUB0006196,CUST005513,P02,2024-01-28,2024-10-23,Cancelled,1,0.0
SUB0006197,CUST005514,P02,2025-03-25,2026-02-15,Cancelled,1,0.0
SUB0006198,CUST005515,P03,2024-12-14,,Active,1,0.0
SUB0006199,CUST005516,P01,2025-09-07,,Active,1,0.0
SUB0006200,CUST005517,P02,2025-05-31,,Active,1,0.0
SUB0006201,CUST005518,P01,2025-08-01,,Active,1,20.0
SUB0006202,CUST005519,P02,2024-08-26,,Active,1,0.0
SUB0006203,CUST005520,P03,2026-02-04,,Active,1,0.0
SUB0006204,CUST005521,P02,2026-03-06,,Active,1,0.0
SUB0006205,CUST005522,P02,2024-03-23,,Active,1,0.0
SUB0006206,CUST005522,P02,2025-03-26,,Active,1,0.0
SUB0006207,CUST005523,P02,2024-02-20,2024-06-18,Cancelled,0,0.0
SUB0006208,CUST005524,P02,2025-01-10,2025-05-09,Cancelled,0,5.0
SUB0006209,CUST005525,P02,2024-06-25,,Active,1,15.0
SUB0006210,CUST005525,P03,2025-04-15,,Active,1,0.0
SUB0006211,CUST005526,P03,2026-02-07,,Active,1,5.0
SUB0006212,CUST005527,P02,2024-10-18,2025-02-24,Cancelled,1,20.0
SUB0006213,CUST005528,P01,2025-11-04,,Active,1,0.0
SUB0006214,CUST005529,P02,2025-07-28,,Active,1,0.0
SUB0006215,CUST005530,P01,2024-10-04,,Active,1,0.0
SUB0006216,CUST005531,P01,2024-08-08,,Active,1,15.0
SUB0006217,CUST005532,P04,2025-06-06,,Active,1,0.0
SUB0006218,CUST005533,P01,2024-04-30,2024-08-20,Cancelled,1,0.0
SUB0006219,CUST005534,P02,2025-06-11,,Active,1,15.0
SUB0006220,CUST005535,P02,2024-05-23,,Active,1,0.0
SUB0006221,CUST005536,P01,2024-07-15,,Active,1,0.0
SUB0006222,CUST005537,P02,2025-08-23,,Active,1,0.0
SUB0006223,CUST005538,P01,2025-12-18,,Active,1,0.0
SUB0006224,CUST005539,P02,2024-10-29,,Active,1,20.0
SUB0006225,CUST005540,P03,2024-07-03,,Active,1,0.0
SUB0006226,CUST005541,P03,2026-01-16,,Active,1,0.0
SUB0006227,CUST005542,P04,2025-10-30,,Active,1,0.0
SUB0006228,CUST005543,P03,2024-10-11,,Active,1,0.0
SUB0006229,CUST005544,P02,2024-10-24,,Active,1,0.0
SUB0006230,CUST005545,P02,2025-04-15,,Active,0,0.0
SUB0006231,CUST005546,P01,2024-08-17,2025-05-24,Cancelled,1,0.0
SUB0006232,CUST005547,P01,2024-03-18,2025-03-18,Cancelled,0,0.0
SUB0006233,CUST005547,P01,2024-10-11,,Active,1,10.0
SUB0006234,CUST005548,P01,2024-04-27,,Active,1,5.0
SUB0006235,CUST005549,P01,2025-07-10,,Active,1,0.0
SUB0006237,CUST005550,P01,2024-12-11,,Active,1,0.0
SUB0006238,CUST005551,P02,2024-11-23,2025-08-14,Cancelled,0,0.0
SUB0006239,CUST005552,P01,2026-04-01,,Active,1,0.0
SUB0006240,CUST005553,P01,2026-03-17,2026-05-16,Cancelled,0,0.0
SUB0006241,CUST005554,P01,2024-01-11,,Active,1,0.0
SUB0006242,CUST005555,P01,2024-06-25,2024-10-19,Cancelled,1,0.0
SUB0006243,CUST005556,P01,2024-07-04,2025-03-20,Cancelled,0,5.0
SUB0006244,CUST005557,P01,2025-05-30,,Active,1,0.0
SUB0006245,CUST005558,P01,2026-02-01,,Active,1,0.0
SUB0006246,CUST005559,P01,2025-09-17,,Active,1,0.0
SUB0006247,CUST005560,P02,2025-09-08,,Active,1,15.0
SUB0006248,CUST005561,P01,2025-07-22,,Active,1,0.0
SUB0006249,CUST005562,P01,2024-09-13,2025-01-30,Cancelled,1,0.0
SUB0006250,CUST005563,P01,2025-11-14,,Active,1,10.0
SUB0006251,CUST005564,P01,2024-12-17,2025-12-11,Cancelled,1,20.0
SUB0006252,CUST005565,P04,2024-07-17,,Active,1,0.0
SUB0006253,CUST005565,P04,2024-11-06,,Active,0,0.0
SUB0006254,CUST005566,P03,2025-02-28,,Active,1,0.0
SUB0006255,CUST005567,P01,2025-10-08,,Active,1,0.0
SUB0006256,CUST005568,P01,2024-04-17,2024-08-18,Cancelled,1,0.0
SUB0006257,CUST005569,P02,2025-01-12,2025-07-13,Cancelled,1,0.0
SUB0006258,CUST005570,P01,2025-02-13,,Active,1,0.0
SUB0006259,CUST005571,P01,2025-01-06,,Active,1,20.0
SUB0006260,CUST005571,P02,2025-07-09,2025-12-18,Cancelled,1,0.0
SUB0006261,CUST005572,P02,2024-08-07,,Active,1,0.0
SUB0006262,CUST005573,P03,2025-08-01,,Active,1,5.0
SUB0006263,CUST005574,P02,2025-06-27,,Active,1,0.0
SUB0006264,CUST005575,P03,2024-12-01,,Active,0,0.0
SUB0006265,CUST005575,P02,2026-01-18,,Active,1,0.0
SUB0006266,CUST005576,P01,2024-02-18,2024-03-21,Cancelled,1,0.0
SUB0006267,CUST005577,P01,2024-02-21,,Active,1,5.0
SUB0006268,CUST005578,P02,2025-08-31,,Active,1,5.0
SUB0006269,CUST005578,P02,2026-06-29,,Active,1,10.0
SUB0006270,CUST005579,P02,2025-03-25,,Active,1,0.0
SUB0006271,CUST005580,P01,2025-12-22,,Active,0,5.0
SUB0006272,CUST005581,P03,2026-03-11,,Active,1,10.0
SUB0006273,CUST005582,P02,2025-05-23,,Active,1,15.0
SUB0006274,CUST005583,P02,2024-06-29,,Active,1,10.0
SUB0006275,CUST005584,P04,2025-08-25,,Active,1,0.0
SUB0006276,CUST005585,P03,2024-03-31,,Active,1,0.0
SUB0006277,CUST005586,P02,2024-06-23,2026-02-17,Cancelled,1,0.0
SUB0006278,CUST005587,P01,2024-06-21,2024-09-21,Cancelled,1,0.0
SUB0006279,CUST005588,P02,2024-04-08,2025-02-18,Cancelled,1,15.0
SUB0006280,CUST005589,P01,2024-11-18,2026-06-16,Cancelled,1,0.0
SUB0006281,CUST005590,P02,2025-04-15,,Active,1,0.0
SUB0006282,CUST005590,P01,2026-04-24,,Active,1,0.0
SUB0006283,CUST005591,P02,2024-07-20,,Active,1,15.0
SUB0006284,CUST005591,P01,2025-08-31,,Active,1,0.0
SUB0006285,CUST005592,P02,2024-06-30,,Active,1,20.0
SUB0006286,CUST005593,P01,2024-09-15,,Active,1,0.0
SUB0006287,CUST005594,P01,2024-01-18,,Active,1,0.0
SUB0006288,CUST005595,P02,2025-11-23,,Active,1,0.0
SUB0006289,CUST005596,P02,2025-10-29,,Active,1,0.0
SUB0006290,CUST005597,P01,2026-03-06,,Active,1,0.0
SUB0006291,CUST005598,P04,2025-11-09,,Active,0,0.0
SUB0006292,CUST005599,P01,2024-02-03,2025-08-29,Cancelled,1,10.0
SUB0006293,CUST005600,P04,2024-10-20,,Active,1,0.0
SUB0006294,CUST005601,P01,2025-10-24,,Active,1,0.0
SUB0006295,CUST005602,P02,2024-07-16,,Active,1,0.0
SUB0006296,CUST005603,P02,2025-02-10,,Active,1,0.0
SUB0006297,CUST005604,P04,2024-06-16,,Active,1,0.0
SUB0006298,CUST005605,P03,2024-08-30,,Active,0,10.0
SUB0006299,CUST005606,P01,2025-05-03,2025-09-17,Cancelled,1,0.0
SUB0006300,CUST005607,P01,2024-11-10,,Active,1,0.0
SUB0006301,CUST005607,P01,2025-04-25,,Active,1,0.0
SUB0006302,CUST005608,P02,2024-12-25,2025-12-16,Cancelled,0,15.0
SUB0006303,CUST005609,P01,2024-01-12,,Active,1,10.0
SUB0006304,CUST005609,P03,2024-11-17,,Active,1,0.0
SUB0006305,CUST005610,P04,2026-03-28,,Active,1,10.0
SUB0006306,CUST005611,P01,2025-07-06,,Active,1,10.0
SUB0006307,CUST005611,P01,2025-12-15,,Active,1,0.0
SUB0006308,CUST005612,P02,2025-09-30,,Active,1,0.0
SUB0006309,CUST005613,P02,2024-08-24,,Active,1,5.0
SUB0006310,CUST005614,P04,2025-10-10,,Active,1,0.0
SUB0006311,CUST005615,P03,2025-01-03,2025-12-17,Cancelled,1,10.0
SUB0006312,CUST005616,P01,2024-02-16,,Active,1,0.0
SUB0006313,CUST005616,P01,2024-07-05,2024-11-09,Cancelled,1,0.0
SUB0006314,CUST005617,P01,2025-06-24,,Active,1,0.0
SUB0006315,CUST005618,P01,2024-12-02,,Active,1,0.0
SUB0006316,CUST005618,P01,2025-11-16,,Active,1,0.0
SUB0006317,CUST005619,P01,2024-09-10,,Active,1,0.0
SUB0006318,CUST005619,P01,2025-08-08,,Active,1,0.0
SUB0006319,CUST005620,P01,2024-08-19,,Active,1,0.0
SUB0006320,CUST005621,P02,2024-03-23,2025-03-16,Cancelled,1,0.0
SUB0006321,CUST005622,P04,2026-02-06,,Active,0,5.0
SUB0006322,CUST005623,P03,2025-08-15,,Active,1,0.0
SUB0006323,CUST005624,P03,2025-09-29,,Active,1,0.0
SUB0006324,CUST005625,P01,2025-07-16,2026-06-16,Cancelled,1,0.0
SUB0006325,CUST005626,P03,2025-01-01,,Active,1,10.0
SUB0006326,CUST005626,P04,2025-07-02,,Active,1,0.0
SUB0006327,CUST005627,P01,2024-06-27,2025-05-30,Cancelled,1,5.0
SUB0006328,CUST005628,P01,2025-08-07,,Active,1,10.0
SUB0006329,CUST005629,P03,2024-05-18,2025-02-13,Cancelled,0,0.0
SUB0006330,CUST005630,P01,2025-04-18,2025-08-16,Cancelled,1,10.0
SUB0006331,CUST005631,P01,2025-02-14,2026-06-28,Cancelled,1,0.0
SUB0006332,CUST005632,P01,2024-08-10,,Active,1,20.0
SUB0006333,CUST005633,P03,2024-03-22,,Active,1,10.0
SUB0006334,CUST005634,P04,2026-01-02,,Active,1,0.0
SUB0006336,CUST005635,P01,2025-02-14,,Active,1,0.0
SUB0006337,CUST005636,P02,2026-03-15,,Active,1,15.0
SUB0006338,CUST005637,P02,2025-11-17,,Active,1,5.0
SUB0006339,CUST005638,P02,2024-07-05,,Active,1,0.0
SUB0006340,CUST005639,P02,2025-05-05,,Active,0,20.0
SUB0006341,CUST005640,P02,2025-11-03,,Active,1,0.0
SUB0006342,CUST005641,P01,2024-07-02,,Active,1,15.0
SUB0006343,CUST005642,P01,2025-07-17,,Active,1,0.0
SUB0006344,CUST005643,P02,2024-12-16,,Active,1,0.0
SUB0006345,CUST005644,P03,2024-05-08,2025-07-28,Cancelled,1,15.0
SUB0006346,CUST005645,P01,2025-10-31,,Active,1,0.0
SUB0006348,CUST005646,P03,2024-01-25,,Active,1,10.0
SUB0006349,CUST005647,P02,2024-08-11,,Active,1,0.0
SUB0006350,CUST005648,P01,2024-02-21,2025-09-25,Cancelled,1,15.0
SUB0006351,CUST005649,P02,2026-03-11,,Active,1,5.0
SUB0006352,CUST005650,P02,2025-10-17,2026-03-31,Cancelled,1,0.0
SUB0006354,CUST005651,P02,2025-11-09,,Active,1,5.0
SUB0006355,CUST005652,P03,2025-08-15,,Active,1,0.0
SUB0006357,CUST005653,P01,2025-04-06,2026-05-10,Cancelled,1,0.0
SUB0006358,CUST005654,P04,2024-02-14,,Active,0,0.0
SUB0006359,CUST005655,P03,2025-01-31,,Active,1,15.0
SUB0006360,CUST005656,P01,2024-01-16,,Active,1,0.0
SUB0006361,CUST005657,P02,2025-05-03,2026-02-17,Cancelled,1,0.0
SUB0006362,CUST005658,P03,2024-01-22,2024-03-21,Cancelled,0,0.0
SUB0006363,CUST005658,P04,2024-07-05,2025-07-14,Cancelled,1,0.0
SUB0006364,CUST005659,P01,2024-02-07,2025-02-11,Cancelled,1,0.0
SUB0006365,CUST005660,P04,2026-02-22,,Active,1,0.0
SUB0006367,CUST005661,P02,2025-03-12,,Active,1,20.0
SUB0006368,CUST005662,P02,2025-01-02,2025-11-15,Cancelled,1,0.0
SUB0006369,CUST005663,P01,2024-02-05,2024-06-13,Cancelled,1,0.0
SUB0006370,CUST005664,P02,2025-04-15,,Active,0,0.0
SUB0006371,CUST005665,P02,2024-03-21,,Active,1,5.0
SUB0006372,CUST005666,P01,2024-09-21,,Active,1,10.0
SUB0006373,CUST005667,P01,2026-02-03,2026-06-19,Cancelled,0,15.0
SUB0006374,CUST005668,P01,2025-07-31,,Active,1,5.0
SUB0006375,CUST005669,P01,2025-11-14,,Active,1,10.0
SUB0006376,CUST005670,P01,2024-12-23,2025-11-13,Cancelled,0,0.0
SUB0006377,CUST005671,P01,2024-04-30,2026-02-09,Cancelled,0,0.0
SUB0006378,CUST005672,P02,2026-03-16,,Active,1,0.0
SUB0006380,CUST005673,P02,2026-02-01,,Active,1,5.0
SUB0006381,CUST005674,P02,2025-02-23,,Active,1,0.0
SUB0006382,CUST005675,P02,2025-09-26,,Active,0,0.0
SUB0006383,CUST005676,P03,2026-02-03,,Active,1,0.0
SUB0006384,CUST005677,P02,2024-12-08,,Active,1,0.0
SUB0006385,CUST005677,P02,2025-11-01,,Active,1,0.0
SUB0006386,CUST005678,P02,2026-01-24,,Active,1,0.0
SUB0006387,CUST005679,P01,2024-05-18,2026-03-24,Cancelled,1,0.0
SUB0006388,CUST005680,P01,2024-02-09,2024-10-18,Cancelled,1,0.0
SUB0006389,CUST005681,P02,2024-04-21,,Active,1,5.0
SUB0006390,CUST005682,P03,2025-03-23,,Active,1,0.0
SUB0006391,CUST005683,P03,2025-12-19,,Active,1,0.0
SUB0006392,CUST005684,P01,2026-03-18,,Active,1,0.0
SUB0006393,CUST005685,P02,2026-03-09,,Active,1,10.0
SUB0006394,CUST005686,P01,2025-04-27,,Active,1,20.0
SUB0006395,CUST005687,P03,2026-03-31,,Active,1,0.0
SUB0006396,CUST005688,P02,2025-11-08,,Active,1,0.0
SUB0006397,CUST005689,P01,2025-03-05,,Active,1,0.0
SUB0006398,CUST005690,P03,2025-01-21,,Active,1,0.0
SUB0006399,CUST005691,P01,2024-12-06,,Active,1,0.0
SUB0006400,CUST005692,P03,2025-01-25,,Active,0,0.0
SUB0006401,CUST005692,P02,2025-10-12,,Active,0,0.0
SUB0006402,CUST005693,P01,2025-11-24,,Active,1,5.0
SUB0006404,CUST005694,P01,2025-10-04,,Active,1,10.0
SUB0006405,CUST005695,P02,2024-09-24,,Active,1,5.0
SUB0006406,CUST005696,P01,2025-04-02,,Active,1,0.0
SUB0006407,CUST005697,P02,2024-11-25,,Active,1,10.0
SUB0006408,CUST005698,P02,2025-05-24,,Active,1,20.0
SUB0006409,CUST005699,P02,2024-10-18,,Active,1,5.0
SUB0006410,CUST005700,P01,2025-08-13,2026-02-11,Cancelled,1,20.0
SUB0006411,CUST005701,P02,2025-12-24,,Active,1,10.0
SUB0006412,CUST005702,P03,2024-07-15,,Active,1,15.0
SUB0006413,CUST005703,P02,2025-03-26,,Active,1,0.0
SUB0006414,CUST005704,P02,2025-03-09,,Active,1,0.0
SUB0006415,CUST005705,P01,2025-11-07,,Active,1,0.0
SUB0006416,CUST005706,P01,2024-02-22,2026-03-13,Cancelled,1,0.0
SUB0006417,CUST005706,P01,2024-09-19,,Active,1,0.0
SUB0006418,CUST005707,P01,2026-03-23,,Active,0,0.0
SUB0006420,CUST005708,P03,2025-05-14,,Active,1,0.0
SUB0006421,CUST005709,P01,2026-01-28,,Active,0,0.0
SUB0006422,CUST005710,P02,2025-06-08,,Active,1,15.0
SUB0006423,CUST005711,P01,2024-08-22,,Active,1,0.0
SUB0006424,CUST005712,P02,2025-01-06,,Active,1,0.0
SUB0006425,CUST005713,P02,2025-10-14,,Active,1,0.0
SUB0006426,CUST005713,P01,2026-02-04,,Active,1,0.0
SUB0006427,CUST005714,P01,2026-02-18,,Active,1,0.0
SUB0006428,CUST005715,P01,2025-07-24,,Active,0,0.0
SUB0006429,CUST005715,P01,2025-11-16,,Active,0,0.0
SUB0006430,CUST005716,P01,2025-05-26,,Active,1,0.0
SUB0006431,CUST005717,P01,2024-02-15,2024-07-16,Cancelled,1,0.0
SUB0006432,CUST005718,P01,2024-08-27,2025-09-10,Cancelled,1,0.0
SUB0006433,CUST005719,P04,2024-07-14,,Active,0,0.0
SUB0006434,CUST005720,P02,2026-02-18,,Active,1,0.0
SUB0006435,CUST005721,P01,2025-05-06,,Active,1,10.0
SUB0006436,CUST005722,P01,2025-04-08,,Active,1,0.0
SUB0006437,CUST005723,P01,2024-02-19,2024-11-16,Cancelled,1,0.0
SUB0006438,CUST005724,P01,2025-02-26,2026-05-30,Cancelled,1,0.0
SUB0006439,CUST005725,P01,2024-04-29,2025-08-21,Cancelled,1,0.0
SUB0006440,CUST005726,P03,2025-07-16,,Active,1,0.0
SUB0006441,CUST005727,P01,2025-10-26,,Active,1,10.0
SUB0006442,CUST005728,P01,2024-03-23,,Active,1,0.0
SUB0006443,CUST005729,P02,2025-08-17,,Active,1,0.0
SUB0006445,CUST005730,P02,2025-11-05,,Active,1,0.0
SUB0006446,CUST005731,P01,2024-03-16,2025-04-25,Cancelled,1,5.0
SUB0006447,CUST005732,P01,2025-11-04,,Active,1,10.0
SUB0006448,CUST005732,P01,2026-04-19,,Active,1,0.0
SUB0006449,CUST005733,P01,2024-12-14,2026-04-19,Cancelled,1,0.0
SUB0006450,CUST005733,P01,2025-06-19,,Active,0,0.0
SUB0006451,CUST005734,P01,2025-03-06,,Active,1,0.0
SUB0006452,CUST005735,P01,2025-08-14,,Active,1,0.0
SUB0006454,CUST005736,P01,2025-08-07,,Active,1,0.0
SUB0006455,CUST005737,P02,2024-09-05,2025-06-22,Cancelled,1,20.0
SUB0006456,CUST005738,P01,2024-04-12,,Active,1,5.0
SUB0006457,CUST005739,P01,2024-02-13,2025-03-28,Cancelled,1,0.0
SUB0006458,CUST005740,P01,2025-04-08,2025-05-25,Cancelled,1,0.0
SUB0006459,CUST005740,P01,2025-10-27,,Active,1,0.0
SUB0006460,CUST005741,P03,2025-07-14,,Active,1,0.0
SUB0006461,CUST005741,P03,2025-11-02,2026-03-23,Cancelled,1,10.0
SUB0006462,CUST005742,P01,2026-02-14,,Active,1,0.0
SUB0006463,CUST005743,P01,2024-11-09,,Active,1,0.0
SUB0006464,CUST005744,P02,2026-01-17,,Active,1,0.0
SUB0006466,CUST005745,P01,2025-12-12,,Active,1,0.0
SUB0006467,CUST005746,P01,2025-08-29,,Active,1,0.0
SUB0006468,CUST005746,P02,2026-06-29,,Active,1,15.0
SUB0006469,CUST005747,P02,2024-01-30,2025-09-26,Cancelled,1,0.0
SUB0006470,CUST005748,P02,2025-11-29,,Active,1,0.0
SUB0006471,CUST005748,P01,2026-05-21,,Active,1,5.0
SUB0006472,CUST005749,P01,2025-12-20,,Active,1,0.0
SUB0006473,CUST005750,P02,2025-02-18,,Active,1,0.0
SUB0006474,CUST005750,P01,2025-11-09,,Active,1,0.0
SUB0006475,CUST005751,P01,2024-06-15,2024-11-15,Cancelled,1,0.0
SUB0006476,CUST005752,P02,2024-11-05,,Active,1,20.0
SUB0006477,CUST005753,P02,2025-02-07,,Active,0,10.0
SUB0006478,CUST005754,P01,2024-07-19,2025-04-11,Cancelled,1,0.0
SUB0006479,CUST005755,P03,2025-12-10,2026-04-27,Cancelled,1,0.0
SUB0006480,CUST005756,P03,2025-09-19,,Active,1,20.0
SUB0006481,CUST005757,P01,2024-06-28,,Active,1,0.0
SUB0006482,CUST005758,P02,2025-06-26,2025-09-12,Cancelled,0,0.0
SUB0006483,CUST005759,P01,2024-06-19,2025-03-21,Cancelled,1,0.0
SUB0006484,CUST005760,P01,2024-04-20,2026-04-25,Cancelled,1,0.0
SUB0006485,CUST005761,P04,2024-01-17,,Active,1,10.0
SUB0006486,CUST005762,P01,2025-02-26,,Active,1,10.0
SUB0006487,CUST005763,P03,2024-02-01,2025-05-13,Cancelled,1,0.0
SUB0006488,CUST005764,P01,2024-11-13,,Active,1,0.0
SUB0006489,CUST005765,P01,2025-02-08,2025-11-20,Cancelled,1,0.0
SUB0006490,CUST005766,P02,2025-10-08,,Active,1,0.0
SUB0006491,CUST005767,P01,2024-02-23,2024-09-18,Cancelled,1,10.0
SUB0006492,CUST005768,P01,2026-04-10,,Active,1,10.0
SUB0006494,CUST005769,P01,2025-01-13,,Active,1,0.0
SUB0006495,CUST005770,P02,2025-06-04,,Active,1,0.0
SUB0006496,CUST005771,P01,2025-03-31,,Active,1,10.0
SUB0006497,CUST005772,P03,2026-02-04,2026-06-24,Cancelled,1,15.0
SUB0006498,CUST005773,P02,2026-01-20,,Active,1,0.0
SUB0006499,CUST005774,P01,2024-01-30,,Active,1,0.0
SUB0006500,CUST005775,P01,2024-01-21,2024-12-11,Cancelled,1,0.0
SUB0006501,CUST005776,P01,2024-05-28,2025-06-09,Cancelled,1,0.0
SUB0006502,CUST005777,P02,2024-12-18,,Active,1,0.0
SUB0006503,CUST005778,P03,2026-03-12,,Active,1,0.0
SUB0006504,CUST005779,P01,2025-04-23,,Active,1,5.0
SUB0006505,CUST005780,P01,2024-09-10,,Active,1,0.0
SUB0006506,CUST005780,P02,2025-05-18,,Active,1,20.0
SUB0006507,CUST005781,P02,2025-03-09,2026-03-23,Cancelled,1,0.0
SUB0006508,CUST005781,P03,2025-12-05,2026-01-21,Cancelled,0,5.0
SUB0006509,CUST005782,P03,2024-04-09,,Active,1,0.0
SUB0006510,CUST005783,P01,2026-01-09,,Active,1,0.0
SUB0006511,CUST005784,P01,2026-02-08,,Active,1,5.0
SUB0006512,CUST005785,P03,2024-06-09,,Active,1,20.0
SUB0006513,CUST005785,P03,2024-12-10,,Active,1,0.0
SUB0006514,CUST005786,P02,2026-01-14,,Active,1,20.0
SUB0006515,CUST005787,P01,2024-02-20,,Active,1,0.0
SUB0006516,CUST005788,P02,2025-04-26,2025-10-11,Cancelled,1,0.0
SUB0006517,CUST005789,P03,2025-05-18,2025-11-25,Cancelled,0,5.0
SUB0006518,CUST005790,P02,2024-04-14,2026-04-14,Cancelled,1,0.0
SUB0006519,CUST005791,P01,2025-01-17,,Active,1,10.0
SUB0006520,CUST005792,P01,2026-03-25,2026-06-14,Cancelled,1,5.0
SUB0006521,CUST005793,P03,2025-10-08,,Active,1,0.0
SUB0006522,CUST005794,P02,2025-06-20,2025-11-20,Cancelled,1,0.0
SUB0006523,CUST005795,P01,2024-09-07,2024-11-27,Cancelled,1,0.0
SUB0006524,CUST005796,P02,2024-12-01,,Active,1,10.0
SUB0006525,CUST005797,P01,2024-08-05,2025-02-14,Cancelled,1,5.0
SUB0006526,CUST005798,P04,2025-01-01,,Active,1,10.0
SUB0006527,CUST005799,P02,2024-02-14,,Active,0,10.0
SUB0006528,CUST005800,P02,2026-02-01,,Active,0,0.0
SUB0006529,CUST005801,P02,2026-02-23,,Active,1,5.0
SUB0006530,CUST005802,P02,2025-11-12,,Active,1,0.0
SUB0006531,CUST005803,P03,2024-03-28,,Active,1,0.0
SUB0006532,CUST005804,P01,2025-07-11,,Active,1,0.0
SUB0006533,CUST005805,P02,2024-07-02,,Active,1,5.0
SUB0006534,CUST005806,P03,2025-12-26,,Active,1,0.0
SUB0006535,CUST005807,P02,2025-02-26,,Active,1,0.0
SUB0006536,CUST005808,P02,2026-01-23,,Active,1,0.0
SUB0006537,CUST005809,P01,2024-11-01,,Active,1,0.0
SUB0006538,CUST005809,P02,2025-08-08,,Active,1,0.0
SUB0006539,CUST005810,P01,2024-10-26,,Active,1,10.0
SUB0006540,CUST005811,P01,2024-10-08,,Active,1,0.0
SUB0006541,CUST005812,P03,2025-04-26,,Active,1,0.0
SUB0006542,CUST005813,P01,2024-04-19,2024-09-28,Cancelled,0,0.0
SUB0006543,CUST005814,P02,2024-12-23,,Active,1,0.0
SUB0006544,CUST005815,P01,2024-07-12,,Active,1,10.0
SUB0006545,CUST005816,P03,2024-02-13,2026-03-11,Cancelled,1,0.0
SUB0006546,CUST005817,P03,2024-05-05,,Active,1,0.0
SUB0006547,CUST005818,P03,2024-11-10,,Active,1,0.0
SUB0006548,CUST005818,P03,2025-04-13,,Active,1,0.0
SUB0006549,CUST005819,P02,2024-08-09,2025-05-22,Cancelled,0,0.0
SUB0006550,CUST005820,P01,2025-01-16,,Active,1,0.0
SUB0006551,CUST005821,P01,2026-02-07,,Active,0,20.0
SUB0006552,CUST005822,P02,2026-03-15,,Active,1,0.0
SUB0006553,CUST005823,P01,2025-12-03,,Active,1,0.0
SUB0006554,CUST005824,P01,2024-07-09,2025-07-26,Cancelled,1,0.0
SUB0006555,CUST005825,P02,2025-11-10,,Active,1,0.0
SUB0006556,CUST005826,P04,2024-09-08,2025-10-11,Cancelled,1,0.0
SUB0006557,CUST005827,P01,2026-01-25,2026-04-21,Cancelled,1,0.0
SUB0006558,CUST005827,P01,2026-06-21,,Active,1,0.0
SUB0006559,CUST005828,P01,2025-03-27,2025-07-28,Cancelled,0,0.0
SUB0006560,CUST005828,P01,2026-04-04,,Active,1,0.0
SUB0006561,CUST005829,P02,2024-01-26,,Active,1,0.0
SUB0006562,CUST005830,P04,2024-12-18,,Active,1,0.0
SUB0006563,CUST005831,P02,2024-09-19,2025-11-15,Cancelled,1,0.0
SUB0006564,CUST005832,P02,2024-08-08,2025-05-21,Cancelled,1,0.0
SUB0006565,CUST005833,P02,2024-06-27,,Active,1,0.0
SUB0006566,CUST005834,P01,2025-12-14,2026-03-11,Cancelled,0,0.0
SUB0006567,CUST005835,P02,2026-01-28,,Active,1,0.0
SUB0006568,CUST005836,P02,2024-02-06,,Active,1,0.0
SUB0006569,CUST005837,P02,2024-02-27,2024-10-16,Cancelled,0,15.0
SUB0006570,CUST005838,P03,2024-04-18,2024-08-24,Cancelled,1,0.0
SUB0006571,CUST005839,P01,2024-07-22,,Active,1,20.0
SUB0006572,CUST005840,P02,2024-07-03,2026-06-17,Cancelled,1,0.0
SUB0006573,CUST005841,P03,2024-07-23,,Active,1,15.0
SUB0006574,CUST005842,P03,2025-12-26,2026-03-12,Cancelled,1,0.0
SUB0006575,CUST005843,P01,2025-01-10,2025-08-23,Cancelled,0,0.0
SUB0006576,CUST005844,P01,2025-07-15,,Active,0,5.0
SUB0006577,CUST005844,P01,2026-06-18,,Active,0,15.0
SUB0006578,CUST005845,P02,2024-03-27,2024-08-31,Cancelled,1,0.0
SUB0006579,CUST005846,P02,2024-02-19,,Active,1,0.0
SUB0006580,CUST005847,P03,2026-02-26,,Active,1,10.0
SUB0006581,CUST005848,P01,2024-09-09,2025-12-26,Cancelled,1,0.0
SUB0006582,CUST005849,P01,2024-07-20,,Active,1,0.0
SUB0006583,CUST005850,P04,2024-02-03,,Active,0,15.0
SUB0006584,CUST005851,P04,2025-12-05,,Active,1,0.0
SUB0006586,CUST005852,P02,2025-07-02,,Active,1,0.0
SUB0006587,CUST005853,P03,2025-10-07,,Active,1,0.0
SUB0006588,CUST005854,P04,2024-05-26,,Active,1,15.0
SUB0006589,CUST005855,P01,2024-03-13,2024-06-22,Cancelled,1,0.0
SUB0006590,CUST005855,P03,2024-11-12,,Active,1,10.0
SUB0006591,CUST005856,P03,2024-02-15,,Active,1,0.0
SUB0006592,CUST005857,P02,2025-03-13,,Active,0,10.0
